SN,selfColor,Matching,Label,Response,Correct,RT
21,red,Match,Friend,Match,1,0.9078242
21,red,Nonmatch,Self,Nonmatch,1,1.1352914
21,red,Match,Friend,Match,1,1.0156216
21,red,Nonmatch,Self,Nonmatch,1,0.6900236
21,red,Nonmatch,Friend,Nonmatch,1,0.9682562
21,red,Nonmatch,Friend,Nonmatch,1,1.2013014
21,red,Nonmatch,Friend,Nonmatch,1,0.8607678
21,red,Match,Friend,Match,1,0.7826596
21,red,Match,Self,Match,1,0.9083143
21,red,Match,Self,Match,1,0.6245709
21,red,Match,Friend,Match,1,0.6101429
21,red,Nonmatch,Self,Nonmatch,1,0.6433915
21,red,Nonmatch,Friend,Nonmatch,1,0.7491085
21,red,Nonmatch,Friend,Nonmatch,1,0.7165003
21,red,Nonmatch,Self,Nonmatch,1,0.6342091
21,red,Match,Friend,Match,1,0.7075063
21,red,Nonmatch,Self,Nonmatch,1,1.0313807
21,red,Nonmatch,Self,Nonmatch,1,0.7582193
21,red,Match,Friend,Match,1,0.6839778
21,red,Nonmatch,Friend,Nonmatch,1,0.8095239
21,red,Match,Friend,Match,1,0.779414
21,red,Nonmatch,Self,Nonmatch,1,0.9080906
21,red,Match,Self,Match,1,0.6204013
21,red,Match,Self,Match,1,0.771593
21,red,Nonmatch,Self,Nonmatch,1,0.6852313
21,red,Nonmatch,Self,Nonmatch,1,0.6158236
21,red,Nonmatch,Friend,Nonmatch,1,0.5475182
21,red,Match,Self,Match,1,0.6711288
21,red,Match,Friend,Match,1,0.7314731
21,red,Match,Self,Match,1,0.4523669
21,red,Nonmatch,Self,Nonmatch,1,0.5904156
21,red,Nonmatch,Friend,Match,0,0.9961175
21,red,Match,Friend,Match,1,1.0421144
21,red,Match,Self,Match,1,0.8152799
21,red,Nonmatch,Friend,Nonmatch,1,1.1291069
21,red,Match,Self,Match,1,0.761241
21,red,Match,Self,Match,1,0.8111403
21,red,Match,Friend,Match,1,0.5242399
21,red,Match,Friend,Match,1,0.7645734
21,red,Nonmatch,Self,Nonmatch,1,0.9034323
21,red,Nonmatch,Self,Nonmatch,1,0.6877747
21,red,Match,Self,Match,1,0.6808741
21,red,Match,Friend,Match,1,0.6136816
21,red,Match,Self,Match,1,0.5770671
21,red,Match,Self,Match,1,0.4455055
21,red,Match,Self,Match,1,0.5724153
21,red,Nonmatch,Friend,Nonmatch,1,0.6726798
21,red,Match,Friend,Match,1,0.8076958
21,red,Match,Friend,Match,1,0.5883867
21,red,Nonmatch,Self,Nonmatch,1,0.6420047
21,red,Nonmatch,Self,Nonmatch,1,0.6743554
21,red,Nonmatch,Friend,Nonmatch,1,0.9028757
21,red,Nonmatch,Friend,Nonmatch,1,0.7199434
21,red,Nonmatch,Friend,Nonmatch,1,0.6485004
21,red,Match,Friend,Match,1,0.674776
21,red,Nonmatch,Friend,Nonmatch,1,0.7115093
21,red,Match,Friend,Match,1,0.6470726
21,red,Nonmatch,Friend,Nonmatch,1,0.9648846
21,red,Match,Friend,Match,1,0.6865216
21,red,Match,Friend,Match,1,0.7760413
21,red,Match,Self,Match,1,0.6844889
21,red,Match,Self,Match,1,0.4853962
21,red,Nonmatch,Self,Match,0,0.6736031
21,red,Nonmatch,Self,Nonmatch,1,0.6279772
21,red,Nonmatch,Self,Nonmatch,1,0.6077417
21,red,Match,Friend,Match,1,0.8658241
21,red,Match,Friend,Match,1,0.4923995
21,red,Match,Self,Match,1,0.7675575
21,red,Nonmatch,Self,Nonmatch,1,0.6809809
21,red,Nonmatch,Self,Nonmatch,1,0.6740107
21,red,Nonmatch,Friend,Nonmatch,1,0.7398463
21,red,Match,Self,Match,1,0.6459873
21,red,Match,Friend,Match,1,0.737179
21,red,Match,Friend,Match,1,0.8405141
21,red,Nonmatch,Self,Nonmatch,1,0.6540819
21,red,Nonmatch,Self,Nonmatch,1,0.6092939
21,red,Nonmatch,Self,Nonmatch,1,0.6693038
21,red,Nonmatch,Self,Nonmatch,1,0.5788338
21,red,Match,Self,Match,1,0.4792604
21,red,Nonmatch,Self,Nonmatch,1,0.5680984
21,red,Nonmatch,Friend,Nonmatch,1,0.7030995
21,red,Match,Self,Match,1,0.6817699
21,red,Nonmatch,Friend,Nonmatch,1,0.5472554
21,red,Nonmatch,Self,Nonmatch,1,0.8652222
21,red,Nonmatch,Friend,Nonmatch,1,0.7161172
21,red,Match,Friend,Match,1,0.7759403
21,red,Match,Friend,Match,1,0.5515693
21,red,Nonmatch,Self,Nonmatch,1,0.4805398
21,red,Match,Friend,Match,1,0.8576391
21,red,Nonmatch,Friend,Nonmatch,1,0.9415095
21,red,Match,Self,Match,1,0.4623191
21,red,Match,Self,Match,1,0.5086259
21,red,Match,Self,Match,1,0.4470409
21,red,Nonmatch,Friend,Nonmatch,1,0.4758212
21,red,Match,Friend,Nonmatch,0,0.5405518
21,red,Match,Friend,Match,1,0.882358
21,red,Match,Self,Match,1,0.619032
21,red,Match,Friend,Match,1,0.7399187
21,red,Match,Self,Match,1,0.5856876
21,red,Nonmatch,Self,Nonmatch,1,0.7044168
21,red,Nonmatch,Friend,Match,0,0.8376176
21,red,Nonmatch,Friend,Nonmatch,1,0.9176857
21,red,Nonmatch,Friend,Nonmatch,1,0.5900659
21,red,Match,Self,Match,1,0.6760974
21,red,Match,Self,Match,1,0.6104865
21,red,Match,Self,Match,1,0.5421751
21,red,Nonmatch,Self,Nonmatch,1,0.7033724
21,red,Match,Friend,Match,1,0.6487098
22,blue,Match,Friend,Match,1,1.3868163
22,blue,Match,Friend,Match,1,0.7806596
22,blue,Nonmatch,Friend,Nonmatch,1,0.6449005
22,blue,Match,Friend,Match,1,0.7062571
22,blue,Nonmatch,Self,Nonmatch,1,0.8598615
22,blue,Match,Friend,Match,1,0.9313318
22,blue,Nonmatch,Friend,Nonmatch,1,0.816994
22,blue,Nonmatch,Friend,Nonmatch,1,1.1289786
22,blue,Match,Self,Match,1,0.5952055
22,blue,Match,Friend,Match,1,1.3074349
22,blue,Nonmatch,Friend,Nonmatch,1,0.7971196
22,blue,Nonmatch,Self,Match,0,0.8392282
22,blue,Match,Self,Match,1,0.7039203
22,blue,Nonmatch,Friend,Nonmatch,1,0.8692402
22,blue,Nonmatch,Friend,Nonmatch,1,0.8129194
22,blue,Nonmatch,Self,Match,0,0.5842331
22,blue,Nonmatch,Self,Nonmatch,1,1.0174492
22,blue,Nonmatch,Friend,Match,0,1.4582056
22,blue,Match,Self,Match,1,0.9841267
22,blue,Nonmatch,Self,Nonmatch,1,1.0418357
22,blue,Nonmatch,Self,Nonmatch,1,0.7258054
22,blue,Match,Self,Match,1,0.6772433
22,blue,Match,Self,Match,1,0.6129995
22,blue,Match,Friend,Match,1,0.9911166
22,blue,Match,Friend,Match,1,0.9099847
22,blue,Nonmatch,Self,Nonmatch,1,0.6813312
22,blue,Nonmatch,Self,Nonmatch,1,0.8675756
22,blue,Match,Self,Match,1,0.5116866
22,blue,Match,Friend,Nonmatch,0,0.5042601
22,blue,Match,Self,Match,1,0.9085642
22,blue,Nonmatch,Friend,Nonmatch,1,0.9097751
22,blue,Match,Friend,Match,1,0.8423245
22,blue,Nonmatch,Self,Nonmatch,1,0.9088291
22,blue,Match,Friend,Nonmatch,0,0.7482664
22,blue,Match,Self,Match,1,0.7958625
22,blue,Nonmatch,Self,Nonmatch,1,0.773453
22,blue,Nonmatch,Self,Nonmatch,1,1.217283
22,blue,Nonmatch,Self,Nonmatch,1,0.6337448
22,blue,Match,Friend,Match,1,0.771776
22,blue,Match,Friend,Match,1,0.9619523
22,blue,Match,Self,Match,1,0.6578996
22,blue,Match,Self,Match,1,0.5167349
22,blue,Nonmatch,Self,Nonmatch,1,0.6030236
22,blue,Nonmatch,Friend,Nonmatch,1,1.0905034
22,blue,Nonmatch,Friend,Match,0,0.721875
22,blue,Match,Friend,Match,1,1.2076834
22,blue,Match,Self,Match,1,0.6379777
22,blue,Match,Self,Match,1,0.5797718
22,blue,Match,Friend,Nonmatch,0,1.0384722
22,blue,Match,Self,Match,1,0.8427041
22,blue,Match,Self,Match,1,0.7156853
22,blue,Match,Friend,Match,1,0.7402852
22,blue,Match,Self,Match,1,0.5771397
22,blue,Nonmatch,Friend,Match,0,0.8030065
22,blue,Nonmatch,Friend,Nonmatch,1,0.9956971
22,blue,Match,Self,Match,1,0.8483459
22,blue,Match,Friend,Match,1,0.9084255
22,blue,Match,Self,Match,1,0.6861252
22,blue,Nonmatch,Friend,Nonmatch,1,0.7379386
22,blue,Nonmatch,Friend,Nonmatch,1,0.6698078
22,blue,Nonmatch,Friend,Nonmatch,1,1.2184599
22,blue,Match,Self,Match,1,0.6647759
22,blue,Nonmatch,Friend,Nonmatch,1,0.7102732
22,blue,Match,Self,Match,1,0.6773015
22,blue,Match,Friend,Match,1,0.9915855
22,blue,Nonmatch,Friend,Nonmatch,1,0.817264
22,blue,Match,Friend,Match,1,0.6815551
22,blue,Nonmatch,Friend,Nonmatch,1,0.7411231
22,blue,Match,Friend,Match,1,1.0647587
22,blue,Match,Friend,Match,1,0.6917214
22,blue,Nonmatch,Friend,Nonmatch,1,0.9662745
22,blue,Match,Self,Match,1,0.6904572
22,blue,Match,Self,Match,1,0.5910397
22,blue,Nonmatch,Self,Nonmatch,1,0.5752191
22,blue,Match,Friend,Match,1,1.0509242
22,blue,Match,Self,Match,1,0.5972304
22,blue,Nonmatch,Friend,Nonmatch,1,0.9601773
22,blue,Nonmatch,Self,Match,0,0.5945223
22,blue,Nonmatch,Self,Nonmatch,1,1.0896566
22,blue,Match,Self,Match,1,0.565102
22,blue,Match,Friend,Match,1,0.8956514
22,blue,Nonmatch,Friend,Nonmatch,1,1.0986511
22,blue,Nonmatch,Friend,Nonmatch,1,0.7882514
22,blue,Nonmatch,Friend,Nonmatch,1,0.5859051
22,blue,Nonmatch,Self,Match,0,0.8328487
22,blue,Nonmatch,Friend,Nonmatch,1,1.4538851
22,blue,Match,Self,Match,1,1.3745395
22,blue,Match,Self,Match,1,0.6333395
22,blue,Match,Self,Match,1,0.5456556
22,blue,Match,Self,Match,1,0.5398989
22,blue,Nonmatch,Self,Nonmatch,1,0.7051512
22,blue,Nonmatch,Self,Nonmatch,1,0.6394325
22,blue,Match,Friend,Nonmatch,0,0
22,blue,Nonmatch,Friend,Match,0,1.0955598
22,blue,Match,Self,Match,1,0.9818827
22,blue,Nonmatch,Self,Nonmatch,1,0.8811852
22,blue,Nonmatch,Friend,Match,0,1.4227341
22,blue,Nonmatch,Self,Nonmatch,1,0.9167299
22,blue,Nonmatch,Friend,Nonmatch,1,0.7177873
22,blue,Nonmatch,Self,Nonmatch,1,1.0920865
22,blue,Match,Self,Match,1,0.8852315
22,blue,Match,Friend,Match,1,1.3254009
22,blue,Match,Self,Match,1,0.6333328
22,blue,Match,Self,Match,1,0.6080846
22,blue,Match,Friend,Match,1,1.0565692
22,blue,Match,Friend,Match,1,0.5929084
22,blue,Match,Friend,Match,1,0.413211
22,blue,Nonmatch,Self,Nonmatch,1,0.8234025
22,blue,Match,Friend,Match,1,0.7461306
22,blue,Match,Self,Match,1,0.6130866
22,blue,Nonmatch,Self,Nonmatch,1,0.7240537
22,blue,Nonmatch,Self,Nonmatch,1,0.8058787
22,blue,Match,Friend,Match,1,0.8073775
22,blue,Nonmatch,Self,Nonmatch,1,0.706714
22,blue,Match,Friend,Nonmatch,0,0.67552
22,blue,Nonmatch,Friend,Nonmatch,1,0.8267328
22,blue,Match,Friend,Match,1,0.6502589
22,blue,Match,Self,Match,1,0.8039939
22,blue,Nonmatch,Self,Nonmatch,1,0.7745675
22,blue,Nonmatch,Friend,Match,0,0.6104749
22,blue,Nonmatch,Friend,Nonmatch,1,0.8423971
22,blue,Match,Self,Match,1,0.6825469
22,blue,Match,Friend,Match,1,0.7406
22,blue,Nonmatch,Friend,Nonmatch,1,0.6802945
22,blue,Nonmatch,Self,Nonmatch,1,0.8346127
22,blue,Nonmatch,Friend,Nonmatch,1,0.7984199
22,blue,Nonmatch,Self,Nonmatch,1,0.952837
22,blue,Nonmatch,Friend,Nonmatch,1,1.1057322
22,blue,Nonmatch,Self,Nonmatch,1,0.9802529
22,blue,Match,Friend,Nonmatch,0,0
22,blue,Nonmatch,Self,Nonmatch,1,0.9154954
22,blue,Nonmatch,Self,Nonmatch,1,0.9391371
22,blue,Match,Self,Match,1,0.4962231
22,blue,Nonmatch,Friend,Nonmatch,1,0.6371367
22,blue,Match,Friend,Nonmatch,0,0
22,blue,Nonmatch,Self,Nonmatch,1,0.8418094
22,blue,Match,Friend,Match,1,1.0609787
22,blue,Nonmatch,Friend,Nonmatch,1,0.7173787
22,blue,Nonmatch,Self,Nonmatch,1,1.3154613
22,blue,Nonmatch,Friend,Match,0,1.2782977
22,blue,Nonmatch,Self,Nonmatch,1,1.1643354
22,blue,Match,Self,Match,1,0.5972293
22,blue,Nonmatch,Self,Nonmatch,1,0.6706497
22,blue,Match,Friend,Match,1,1.0189044
23,red,Match,Friend,Match,1,0.8089888
23,red,Match,Self,Match,1,0.6028318
23,red,Nonmatch,Friend,Nonmatch,1,0.7015207
23,red,Nonmatch,Friend,Nonmatch,1,0.7030179
23,red,Match,Self,Match,1,0.6347331
23,red,Match,Friend,Match,1,0.7606998
23,red,Nonmatch,Friend,Nonmatch,1,0.6100371
23,red,Nonmatch,Self,Nonmatch,1,0.8617501
23,red,Nonmatch,Friend,Nonmatch,1,0.7752268
23,red,Nonmatch,Self,Nonmatch,1,0.7069082
23,red,Nonmatch,Friend,Nonmatch,1,0.8948165
23,red,Nonmatch,Friend,Nonmatch,1,0.6816685
23,red,Match,Friend,Match,1,0.7042284
23,red,Nonmatch,Friend,Nonmatch,1,0.7663648
23,red,Nonmatch,Friend,Nonmatch,1,0.6773258
23,red,Match,Self,Match,1,0.6408626
23,red,Nonmatch,Self,Nonmatch,1,0.8975896
23,red,Match,Self,Match,1,0.745278
23,red,Match,Friend,Match,1,0.7405818
23,red,Match,Self,Match,1,0.6439829
23,red,Match,Self,Match,1,0.6707044
23,red,Nonmatch,Friend,Nonmatch,1,0.7306949
23,red,Match,Self,Match,1,0.7093453
23,red,Nonmatch,Friend,Nonmatch,1,0.7040908
23,red,Match,Self,Match,1,0.6189739
23,red,Nonmatch,Self,Nonmatch,1,0.6705559
23,red,Nonmatch,Friend,Nonmatch,1,0.7671408
23,red,Match,Self,Match,1,0.613015
23,red,Nonmatch,Friend,Nonmatch,1,0.6571134
23,red,Match,Friend,Match,1,0.7048797
23,red,Match,Self,Match,1,0.643294
23,red,Nonmatch,Self,Nonmatch,1,0.6387344
23,red,Nonmatch,Friend,Nonmatch,1,0.6337605
23,red,Match,Friend,Match,1,0.769307
23,red,Match,Self,Match,1,0.7024764
23,red,Match,Friend,Match,1,0.7736822
23,red,Nonmatch,Self,Nonmatch,1,0.6742997
23,red,Nonmatch,Self,Nonmatch,1,0.8297688
23,red,Match,Friend,Match,1,0.6487897
23,red,Nonmatch,Self,Nonmatch,1,0.8001428
23,red,Nonmatch,Self,Nonmatch,1,0.7016799
23,red,Match,Friend,Match,1,0.9014371
23,red,Match,Self,Match,1,0.7390705
23,red,Match,Friend,Match,1,0.7081409
23,red,Match,Self,Match,1,0.6769436
23,red,Match,Self,Match,1,0.6438861
23,red,Nonmatch,Self,Nonmatch,1,0.6685521
23,red,Match,Friend,Match,1,0.6645953
23,red,Match,Self,Match,1,0.6215929
23,red,Match,Friend,Match,1,0.6102073
23,red,Match,Self,Match,1,0.6072004
23,red,Nonmatch,Friend,Nonmatch,1,0.768588
23,red,Nonmatch,Self,Nonmatch,1,0.5805927
23,red,Nonmatch,Friend,Nonmatch,1,0.7051501
23,red,Nonmatch,Friend,Nonmatch,1,0.6119842
23,red,Nonmatch,Friend,Nonmatch,1,0.6702464
23,red,Nonmatch,Self,Nonmatch,1,0.7617058
23,red,Nonmatch,Self,Nonmatch,1,0.6406255
23,red,Match,Friend,Match,1,0.701328
23,red,Match,Friend,Match,1,0.7418806
23,red,Match,Friend,Match,1,0.6106603
23,red,Match,Self,Match,1,0.5729959
23,red,Match,Self,Match,1,0.6330732
23,red,Match,Friend,Match,1,0.6720153
23,red,Match,Self,Match,1,0.641046
23,red,Nonmatch,Self,Nonmatch,1,0.6409006
23,red,Nonmatch,Friend,Nonmatch,1,0.6383049
23,red,Match,Self,Match,1,0.7052225
23,red,Match,Friend,Match,1,0.7058027
23,red,Nonmatch,Self,Nonmatch,1,0.6778549
23,red,Match,Self,Match,1,0.6140115
23,red,Match,Self,Match,1,0.6085786
23,red,Nonmatch,Self,Nonmatch,1,0.7465726
23,red,Match,Friend,Match,1,0.6125719
23,red,Match,Self,Match,1,0.5443012
23,red,Nonmatch,Self,Nonmatch,1,0.7294674
23,red,Nonmatch,Friend,Nonmatch,1,0.7067738
23,red,Nonmatch,Self,Nonmatch,1,0.8380975
23,red,Match,Friend,Match,1,0.6147492
23,red,Match,Friend,Nonmatch,0,0.6734402
23,red,Nonmatch,Self,Nonmatch,1,0.8750913
23,red,Nonmatch,Friend,Nonmatch,1,0.8064285
23,red,Match,Friend,Match,1,0.6156747
23,red,Nonmatch,Self,Nonmatch,1,0.7310938
23,red,Match,Friend,Match,1,0.7087411
23,red,Nonmatch,Friend,Nonmatch,1,0.7744693
23,red,Match,Friend,Match,1,0.7451484
23,red,Match,Friend,Match,1,0.6768372
23,red,Nonmatch,Friend,Nonmatch,1,0.6096636
23,red,Nonmatch,Self,Nonmatch,1,0.6357153
23,red,Nonmatch,Self,Nonmatch,1,0.6092168
23,red,Match,Friend,Match,1,0.8955992
23,red,Nonmatch,Friend,Nonmatch,1,0.7451555
23,red,Nonmatch,Self,Nonmatch,1,0.7382576
23,red,Match,Friend,Match,1,0.7720168
23,red,Nonmatch,Friend,Nonmatch,1,0.6488425
23,red,Match,Self,Match,1,0.6205772
23,red,Match,Friend,Match,1,0.5772249
23,red,Match,Self,Match,1,0.5438348
23,red,Nonmatch,Friend,Nonmatch,1,0.635133
23,red,Nonmatch,Self,Nonmatch,1,0.8003176
23,red,Match,Self,Match,1,0.6814043
23,red,Nonmatch,Self,Nonmatch,1,0.7408284
23,red,Nonmatch,Self,Nonmatch,1,0.7070128
23,red,Match,Self,Match,1,0.6371095
23,red,Match,Self,Match,1,0.6094059
23,red,Nonmatch,Friend,Nonmatch,1,0.6704583
23,red,Nonmatch,Friend,Nonmatch,1,0.6049253
23,red,Match,Self,Match,1,0.7045523
23,red,Match,Friend,Match,1,0.6423937
23,red,Nonmatch,Self,Nonmatch,1,0.6603885
23,red,Match,Friend,Match,1,0.7699296
23,red,Nonmatch,Friend,Nonmatch,1,0.8658701
23,red,Nonmatch,Friend,Nonmatch,1,0.6797081
23,red,Match,Self,Match,1,0.5474229
23,red,Nonmatch,Friend,Nonmatch,1,0.6736379
23,red,Match,Friend,Match,1,0.6372272
23,red,Match,Self,Match,1,0.704826
23,red,Nonmatch,Friend,Nonmatch,1,0.6778252
23,red,Match,Self,Match,1,0.5779129
23,red,Nonmatch,Friend,Nonmatch,1,0.8130863
23,red,Nonmatch,Self,Nonmatch,1,0.7141638
23,red,Match,Friend,Match,1,0.6464102
23,red,Match,Self,Match,1,0.6392077
23,red,Match,Friend,Match,1,0.6406742
23,red,Nonmatch,Friend,Nonmatch,1,0.6067329
23,red,Nonmatch,Self,Nonmatch,1,0.732895
23,red,Nonmatch,Self,Nonmatch,1,0.6127763
23,red,Nonmatch,Self,Nonmatch,1,0.5447206
23,red,Match,Self,Match,1,0.6016144
23,red,Nonmatch,Friend,Nonmatch,1,0.6090554
23,red,Match,Friend,Match,1,0.8312193
23,red,Nonmatch,Friend,Nonmatch,1,0.6485152
23,red,Match,Friend,Match,1,0.7038473
23,red,Nonmatch,Self,Nonmatch,1,0.6134427
23,red,Match,Friend,Match,1,0.7016524
23,red,Nonmatch,Self,Nonmatch,1,0.6780346
23,red,Nonmatch,Self,Nonmatch,1,0.613463
23,red,Nonmatch,Friend,Match,0,0.6408637
23,red,Nonmatch,Self,Nonmatch,1,0.7244811
23,red,Match,Friend,Match,1,0.8695852
23,red,Nonmatch,Self,Nonmatch,1,0.7141658
23,red,Match,Self,Match,1,0.6123235
23,red,Match,Self,Match,1,0.5427242
24,blue,Nonmatch,Self,Nonmatch,1,0.6161543
24,blue,Nonmatch,Friend,Nonmatch,1,0.9261159
24,blue,Nonmatch,Friend,Match,0,0.7528435
24,blue,Match,Self,Match,1,0.6303152
24,blue,Match,Self,Match,1,0.5764902
24,blue,Match,Friend,Match,1,0.9616813
24,blue,Nonmatch,Self,Nonmatch,1,0.7534041
24,blue,Match,Self,Match,1,0.6502663
24,blue,Match,Self,Match,1,0.6444691
24,blue,Match,Self,Match,1,0.6435186
24,blue,Match,Self,Match,1,0.6078749
24,blue,Match,Self,Match,1,0.6037026
24,blue,Match,Friend,Nonmatch,0,0.7377489
24,blue,Match,Friend,Match,1,0.6871116
24,blue,Nonmatch,Friend,Nonmatch,1,0.9977887
24,blue,Match,Self,Match,1,0.6560829
24,blue,Match,Self,Match,1,0.7090916
24,blue,Nonmatch,Friend,Nonmatch,1,1.1093107
24,blue,Match,Self,Match,1,0.693615
24,blue,Nonmatch,Self,Nonmatch,1,0.7391325
24,blue,Nonmatch,Friend,Nonmatch,1,0.9947968
24,blue,Nonmatch,Self,Nonmatch,1,0.6897705
24,blue,Nonmatch,Friend,Nonmatch,1,0.7726888
24,blue,Match,Self,Match,1,0.7434352
24,blue,Nonmatch,Self,Nonmatch,1,0.7495813
24,blue,Match,Friend,Match,1,1.0641897
24,blue,Nonmatch,Friend,Nonmatch,1,0.8211246
24,blue,Nonmatch,Self,Nonmatch,1,0.8055112
24,blue,Match,Self,Match,1,0.5776508
24,blue,Nonmatch,Friend,Nonmatch,1,0.7633971
24,blue,Match,Self,Match,1,0.6786143
24,blue,Nonmatch,Self,Nonmatch,1,0.9928537
24,blue,Match,Self,Match,1,0.5864715
24,blue,Match,Friend,Match,1,0.7369203
24,blue,Nonmatch,Self,Nonmatch,1,0.704611
24,blue,Match,Friend,Match,1,0.8697541
24,blue,Nonmatch,Friend,Nonmatch,1,0.8125675
24,blue,Match,Friend,Match,1,1.0999048
24,blue,Nonmatch,Self,Nonmatch,1,0.6617142
24,blue,Nonmatch,Friend,Nonmatch,1,0.6743055
24,blue,Nonmatch,Self,Nonmatch,1,0.8690416
24,blue,Nonmatch,Friend,Nonmatch,1,0.8453462
24,blue,Nonmatch,Self,Nonmatch,1,0.8750879
24,blue,Match,Friend,Match,1,0.9370019
24,blue,Nonmatch,Self,Nonmatch,1,0.7516913
24,blue,Match,Self,Match,1,0.5854391
24,blue,Nonmatch,Friend,Nonmatch,1,0.6399625
24,blue,Match,Self,Match,1,0.736257
24,blue,Match,Self,Match,1,0.5258215
24,blue,Nonmatch,Friend,Nonmatch,1,0.7023693
24,blue,Nonmatch,Self,Nonmatch,1,0.9376015
24,blue,Nonmatch,Friend,Nonmatch,1,0.9431574
24,blue,Nonmatch,Self,Nonmatch,1,0.6572708
24,blue,Match,Friend,Match,1,0.674857
24,blue,Nonmatch,Self,Nonmatch,1,0.644653
24,blue,Match,Friend,Match,1,0.9310063
24,blue,Match,Friend,Match,1,0.7529723
24,blue,Nonmatch,Friend,Nonmatch,1,0.9029889
24,blue,Nonmatch,Self,Nonmatch,1,0.5560416
24,blue,Match,Self,Match,1,0.6390982
24,blue,Match,Self,Match,1,0.6673458
24,blue,Match,Friend,Match,1,0.7579289
24,blue,Match,Friend,Match,1,0.6458377
24,blue,Match,Friend,Match,1,0.5772574
24,blue,Nonmatch,Friend,Nonmatch,1,0.7365389
24,blue,Match,Friend,Match,1,0.6817505
24,blue,Match,Friend,Match,1,0.6454104
24,blue,Nonmatch,Self,Nonmatch,1,0.6753336
24,blue,Match,Self,Match,1,0.6719341
24,blue,Match,Friend,Match,1,0.9877251
24,blue,Match,Friend,Match,1,0.6221117
24,blue,Nonmatch,Self,Nonmatch,1,0.5743257
24,blue,Nonmatch,Friend,Nonmatch,1,0.6526763
24,blue,Nonmatch,Friend,Nonmatch,1,0.9004658
24,blue,Match,Self,Match,1,0.6193699
24,blue,Match,Friend,Match,1,0.7343311
24,blue,Nonmatch,Friend,Nonmatch,1,0.6451183
24,blue,Nonmatch,Friend,Nonmatch,1,0.8675241
24,blue,Match,Friend,Match,1,0.7163289
24,blue,Nonmatch,Self,Nonmatch,1,0.8047809
24,blue,Nonmatch,Self,Nonmatch,1,0.6807481
24,blue,Nonmatch,Self,Nonmatch,1,0.6772023
24,blue,Nonmatch,Self,Nonmatch,1,0.963434
24,blue,Match,Friend,Match,1,0.6558034
24,blue,Match,Friend,Match,1,0.6778153
24,blue,Match,Friend,Match,1,0.482953
24,blue,Match,Friend,Match,1,0.5079228
24,blue,Nonmatch,Friend,Nonmatch,1,0.6647377
24,blue,Nonmatch,Self,Nonmatch,1,1.0264356
24,blue,Match,Self,Match,1,0.6264477
24,blue,Nonmatch,Self,Nonmatch,1,0.543548
24,blue,Nonmatch,Self,Nonmatch,1,0.637766
24,blue,Match,Self,Match,1,0.5820358
24,blue,Match,Friend,Nonmatch,0,0.640734
24,blue,Match,Self,Match,1,0.553228
24,blue,Match,Self,Match,1,0.5735061
24,blue,Match,Friend,Match,1,0.7812065
24,blue,Nonmatch,Self,Nonmatch,1,0.6179535
24,blue,Match,Friend,Match,1,0.6731149
24,blue,Nonmatch,Self,Nonmatch,1,0.6081233
24,blue,Nonmatch,Friend,Nonmatch,1,0.7053926
24,blue,Nonmatch,Friend,Nonmatch,1,0.9015821
24,blue,Nonmatch,Self,Nonmatch,1,0.812328
24,blue,Nonmatch,Self,Nonmatch,1,0.7134547
24,blue,Nonmatch,Friend,Nonmatch,1,0.7415891
24,blue,Match,Self,Match,1,0.5830659
24,blue,Match,Friend,Match,1,0.9929316
24,blue,Nonmatch,Self,Nonmatch,1,0.6898004
24,blue,Nonmatch,Friend,Nonmatch,1,0.9639677
24,blue,Nonmatch,Friend,Nonmatch,1,0.8495054
24,blue,Nonmatch,Self,Nonmatch,1,0.6526258
24,blue,Match,Friend,Match,1,0.836125
24,blue,Match,Friend,Match,1,0.7403769
24,blue,Match,Self,Match,1,0.8003795
24,blue,Nonmatch,Self,Nonmatch,1,0.8401807
24,blue,Match,Friend,Match,1,0.6121317
24,blue,Match,Friend,Match,1,0.9594925
24,blue,Nonmatch,Friend,Nonmatch,1,0.8179571
24,blue,Nonmatch,Friend,Nonmatch,1,0.8769367
24,blue,Nonmatch,Friend,Nonmatch,1,0.7168484
24,blue,Match,Self,Match,1,0.6058875
24,blue,Nonmatch,Self,Nonmatch,1,0.5744333
24,blue,Nonmatch,Friend,Nonmatch,1,0.8320987
24,blue,Match,Self,Match,1,0.9696064
24,blue,Match,Self,Match,1,0.5930192
24,blue,Nonmatch,Self,Nonmatch,1,0.6382322
24,blue,Nonmatch,Friend,Nonmatch,1,0.6769713
24,blue,Match,Self,Match,1,0.6102727
24,blue,Nonmatch,Self,Nonmatch,1,1.3145452
24,blue,Match,Friend,Match,1,0.7344874
24,blue,Match,Self,Match,1,0.7422676
24,blue,Match,Friend,Match,1,0.7404042
24,blue,Match,Self,Match,1,0.5473733
24,blue,Match,Self,Match,1,0.6704598
24,blue,Nonmatch,Friend,Nonmatch,1,0.6139968
24,blue,Nonmatch,Friend,Nonmatch,1,0.7095383
24,blue,Nonmatch,Friend,Nonmatch,1,0.7093974
24,blue,Match,Friend,Match,1,0.7088476
24,blue,Match,Friend,Match,1,0.8007339
24,blue,Match,Self,Match,1,0.5851867
24,blue,Nonmatch,Friend,Nonmatch,1,0.7062986
24,blue,Match,Self,Match,1,0.7740831
24,blue,Nonmatch,Self,Nonmatch,1,0.7436873
24,blue,Nonmatch,Friend,Nonmatch,1,0.9003493
