Lshape,Rshape,Label,unknown,t1X,t1Y,t2X,t2Y,angle1,angle2,probeAngle,RT,subject
2,1,1,2,611.995723,389.491562,747.1751827,406.0251459,24.86167255,58.18186761,50.1820104,2.860791671,1
3,1,3,2,616.6628003,383.7835473,748.4526122,369.0797202,134.3132892,105.4471011,111.3110446,2.626619382,1
1,3,1,2,622.7933773,409.4661144,757.8203248,363.9622889,159.9103683,130.9827075,151.0780029,3.797314853,1
1,3,3,1,617.0557601,391.5041796,736.3523269,369.1724357,116.0629247,18.13472909,16.94867926,2.894173925,1
2,1,2,2,615.7240088,390.7028226,736.2544364,410.6045857,130.498553,150.9647216,147.5089305,4.365862109,1
3,2,2,1,605.2228764,364.0084679,756.3730068,406.1523871,159.52232,74.58349274,63.50753572,2.526168625,1
3,2,3,2,611.0446698,404.8703215,752.2614831,360.8091168,63.46081822,43.30645759,65.04178323,2.526267008,1
3,2,3,1,606.2464375,409.7606809,749.6471552,374.323965,150.3728191,53.65855212,152.1293361,2.626532677,1
2,3,2,1,612.0799658,383.9103547,752.3364206,411.4525775,108.2517759,27.26048063,119.7697982,5.001467605,1
1,2,1,2,616.1700216,361.6052262,756.3996813,404.9968268,53.81354942,22.88844587,54.15258016,4.683722188,1
1,3,3,1,618.1026502,366.1342632,739.0049878,396.2481329,161.8481582,63.84944816,47.82719513,3.730303681,1
1,3,1,2,624.6550157,371.8938176,754.077249,389.1985914,136.4109679,159.0932562,144.4201156,5.001480699,1
2,3,3,1,611.9566755,372.3789277,744.4939291,365.7414844,16.57236722,106.3952833,123.1852663,5.001500163,1
1,2,2,1,621.6581622,380.6978301,747.0766522,365.9886482,125.5769223,41.50339358,47.86404624,2.760406385,1
3,1,1,1,618.9919483,396.7248832,759.6195998,394.7155204,110.9558397,25.57562754,22.38761163,2.877447762,1
3,1,1,2,616.8838575,379.765281,753.0224889,377.6685046,139.5601762,117.7836376,123.4654078,3.864219503,1
1,2,2,2,618.8860885,379.2596192,757.1575909,382.3350353,68.92883804,30.86125372,22.92613442,3.245425105,1
2,1,2,1,629.2194416,410.6977289,756.6124855,392.8417257,133.0239351,41.67533395,135.5914697,4.951350695,1
2,3,2,1,618.5747924,393.5077274,737.4922758,406.7092123,164.1401663,74.70880872,168.5926521,3.345817468,1
3,1,3,1,620.2189677,363.5590394,742.3437302,387.0652788,50.44141613,150.1463424,26.95607863,4.449639787,1
1,2,1,2,610.0928859,405.8717351,749.6104425,362.8970049,150.6611288,123.993237,153.9270154,2.894198344,1
3,2,2,2,616.7348376,384.656537,746.3442485,363.1500777,161.9596834,135.1574862,149.8457065,3.379217417,1
2,1,1,1,611.6325432,359.3122391,757.6200645,382.0919715,156.6855657,64.6265621,56.04419288,3.395956319,1
3,1,1,2,624.4590165,371.8907181,737.7341901,377.6240806,61.01984729,29.48099013,15.69345093,3.026951265,1
1,2,1,2,622.7227245,407.2834576,754.5805143,359.7186689,43.17794523,17.74699852,29.91822343,4.483020979,1
3,2,2,2,613.840975,388.4393285,739.004453,405.8768654,149.0572086,117.1420296,137.3714995,3.579924995,1
1,3,1,1,623.5131647,394.090211,747.4131282,395.8570263,25.62114949,107.1530062,18.62714425,2.492824238,1
3,2,2,1,621.5587935,382.6484701,757.8853403,364.0561536,113.1648016,15.60952305,18.16268914,3.228575079,1
3,2,3,2,611.0105888,403.8374561,753.1227124,411.2982441,128.5636332,159.19202,167.5033923,2.977662117,1
2,3,3,1,615.0737894,384.2517205,748.7510084,393.1279955,136.8618024,45.17974536,25.27412289,3.044499526,1
2,1,2,1,625.6491371,400.1923766,745.7396752,366.2240384,54.35162444,136.1438631,38.98722419,3.362498332,1
3,1,1,2,629.9948141,358.1020188,757.6063672,387.0468992,162.9285009,132.8204205,140.7523236,2.894157999,1
1,3,3,2,628.0678357,380.5933371,750.106523,375.2571402,157.2321917,118.2290927,127.2144686,3.563198125,1
1,3,1,1,616.8471717,373.6113516,748.413433,410.1977409,67.3308347,158.2604277,65.23986562,2.810550191,1
3,1,3,2,625.8188561,386.1955046,754.1659275,403.257602,38.37866018,62.91870175,41.43748863,2.191719341,1
1,2,2,2,606.3055882,390.6878903,753.0826979,368.5203883,38.39128092,66.9702229,61.72559885,2.225149017,1
2,1,1,2,609.2299583,379.8352609,736.0249855,383.8436837,113.3834301,143.1771051,138.3973769,2.475973858,1
2,3,2,1,607.9918839,411.6236763,759.8031327,357.7621287,120.0309439,39.67253652,129.8776369,4.148581251,1
1,2,1,2,625.3397798,356.1275773,751.7243276,377.6442646,155.2899831,128.54837,154.8881139,3.128379127,1
1,3,3,1,620.7988678,388.5705451,742.0817381,411.9585401,122.4632997,34.8868371,25.79364038,3.278859381,1
3,2,3,1,613.9531133,360.7872189,760.6731692,370.2674355,51.01995342,144.6691067,37.82693231,4.299065397,1
1,2,2,1,625.0155745,364.0747899,754.470581,380.9599727,15.1961587,105.821238,119.0076074,3.981270081,1
2,1,2,2,627.6332652,365.2875556,752.0048562,388.2569037,105.732612,134.0681564,121.8323227,4.583417944,1
2,3,2,2,612.9825398,406.4575423,758.7700558,401.2915972,140.9583391,161.056686,152.1161961,5.001431153,1
2,1,1,1,620.6751329,393.8461905,758.8295586,378.1839909,32.19119114,122.5420141,132.4001516,4.499824645,1
3,1,3,1,607.1249266,359.0550755,759.05895,386.0404223,147.1742747,55.16737888,147.1770655,2.643311924,1
2,3,3,2,611.1023979,396.6208673,758.1105665,377.554461,68.42573824,43.3991356,32.17839222,3.362536199,1
2,3,2,1,611.2585721,397.5550586,748.2094909,367.5491175,151.9345295,66.17311658,133.1255241,5.000329831,2
2,1,1,2,605.0449831,405.460427,753.7940941,362.7435509,106.7824426,131.5804045,143.9804595,5.001577312,2
1,2,2,1,617.9108103,395.2692017,736.1876851,409.9231614,107.6750146,15.58874446,227.0707291,5.001548647,2
1,3,3,2,619.0083327,373.1461182,751.3181777,401.4940777,20.38976145,41.034815,231.1128325,5.001558556,2
3,1,3,1,606.3574338,412.5969212,753.7176154,365.2611597,140.5966079,53.57463922,135.0713268,4.382677807,2
3,1,1,1,626.2951488,366.645294,756.2478451,370.0903918,164.3175767,74.68443705,55.48377683,4.332517014,2
3,2,2,1,605.6937522,384.5535757,760.759632,374.9238568,109.6130622,19.39178038,43.4776628,5.001467251,2
2,1,2,2,613.9196799,404.4846363,739.59877,375.2585752,112.6145511,140.3330471,62.30392986,4.951285225,2
1,3,3,2,623.0710892,366.1931842,752.7021483,387.3782352,144.3441544,114.6711524,121.5975016,5.001458049,2
3,2,2,1,605.8657515,356.7862897,747.2780948,383.0015127,107.283901,23.0071609,23.82394181,3.696901964,2
3,2,3,1,615.7858344,403.0048687,756.7721621,381.8209209,44.81141017,132.5398662,38.0112034,4.265582284,2
2,1,1,1,628.6729,401.1371135,748.7524926,381.7738896,133.3518529,38.59919147,40.98397415,4.332517722,2
1,3,1,2,618.0824765,367.8080107,746.7478825,374.4338786,70.2775493,32.16246472,45.41740437,3.061468107,2
2,3,3,2,618.2921329,400.1356534,749.0280512,362.8549779,67.53780976,42.16830166,36.50900304,5.001511488,2
2,3,2,2,609.9640768,407.4043881,752.8112741,367.3519594,62.3967634,33.28175211,46.765683,4.700437026,2
1,3,1,1,611.924881,388.7322246,749.3489545,379.5298509,160.1827617,70.15446991,148.2952733,4.16530989,2
3,2,3,1,614.5316525,376.4390578,737.6232884,369.3523208,126.4976646,36.36272159,142.4700811,4.917833961,2
1,2,1,1,606.3393793,400.1746681,745.3762895,365.4219644,146.480325,58.6116331,134.2443779,5.00158616,2
1,2,1,2,606.7493287,365.0179577,759.7508487,372.3274144,57.45704073,36.07986182,40.14258229,4.784135432,2
3,1,1,1,623.0331732,397.7299195,759.2211284,398.7413372,25.40696825,115.6487013,141.7463921,5.00150264,2
2,1,2,1,610.476934,393.7871758,757.0596976,402.5254113,43.10850521,133.5255147,35.877552,3.546498859,2
1,2,1,2,624.2483469,396.2468316,756.7395212,389.9341759,55.71449628,16.76631841,31.8574824,2.793892684,2
3,2,3,1,629.2136485,387.1776939,738.4689078,378.9692848,155.7238777,74.36332384,139.7408031,5.0014899,2
2,3,3,2,619.1655146,388.876224,756.282979,409.809664,130.3499107,107.7124553,85.42904298,5.001525997,2
2,1,1,1,625.7200425,411.6403525,744.0620397,371.8580293,141.9881697,52.52755688,49.4566161,3.980191408,2
3,2,2,2,628.0584523,401.831948,744.1756073,386.680269,135.2202491,108.7251594,62.86589758,3.680247642,2
2,3,3,2,606.9068222,369.3908073,753.7167766,378.7370468,147.7350452,111.5825247,78.96248854,5.001578374,2
2,1,2,1,621.2437746,409.1412823,753.5988208,395.1961952,149.852397,49.94492078,143.3670784,5.001464773,2
3,2,2,1,614.0807155,377.0158842,746.1904861,382.6987293,68.55255527,161.244145,153.2682769,4.499711398,2
2,1,1,1,617.173311,389.0368274,742.5554746,406.0646788,163.8964408,72.41392839,57.21900445,4.064910449,2
3,2,3,2,619.6840436,405.0759467,747.4743467,393.6676574,15.16644024,36.51921846,16.67758332,4.048240909,2
1,2,2,2,612.4550247,376.5939322,739.9601519,398.2728583,62.49353362,26.29128199,13.3180002,4.549880684,2
3,2,3,2,614.7088917,411.9270151,756.4421936,405.1334206,126.1605911,156.1594406,32.07641764,4.633501941,2
2,1,2,1,612.9451347,387.2503008,760.6112101,398.7073218,60.78815826,145.5107416,37.63703469,4.29903107,2
2,3,3,1,607.6281032,397.5742005,754.6273274,396.8957673,30.04014726,128.1020994,123.4686354,3.178488958,2
1,2,2,2,618.2810717,359.8005858,759.897396,386.8665276,154.7490678,130.2820071,129.6332069,4.733890412,2
1,3,1,2,620.2040247,406.2082905,744.1544043,363.603493,123.2754806,146.6148095,122.0481558,4.650182805,2
1,2,1,1,608.8888147,381.9022,738.2392351,394.1270545,27.52235994,110.5731216,39.82603364,3.39595455,2
1,2,1,1,616.8149376,410.6093904,753.7147038,384.8292071,142.2423246,47.98810629,134.1010623,4.432889914,2
2,3,2,2,610.8575708,391.3050477,747.617485,391.0737758,142.1660131,163.255056,144.052478,5.001458049,2
1,3,3,2,619.2796526,374.2538828,754.6917494,384.0972562,22.2828351,58.10592469,53.23305509,3.512965138,2
1,3,1,1,606.5041354,399.9742634,756.4877219,367.1546567,39.79027795,121.709178,27.50236309,4.549938369,2
3,1,3,1,629.75953,380.1824364,736.8422948,383.9290693,123.1740263,30.0370967,126.8700894,4.382733015,2
1,3,3,1,618.9207634,383.8109056,753.8006312,391.2032368,118.8278334,37.78172898,43.4755515,5.001573773,2
3,1,1,2,614.437788,369.7532799,742.5715202,391.5066709,116.2185592,147.921532,156.8585552,3.981376958,2
2,3,2,2,626.5252063,391.0773924,743.0984753,400.4309016,74.38279437,45.698505,47.89694623,4.282399397,2
3,1,3,2,607.8454295,376.2822026,739.9706075,404.3222382,69.26682664,45.52671306,37.25562394,4.784107474,2
3,1,1,2,625.2344321,383.3550798,751.220209,371.301089,105.5119797,144.7137881,133.1619277,4.299093001,2
2,3,3,1,609.2310454,367.2808733,742.4611577,390.5245047,40.92146712,121.8935131,126.8740729,4.515461871,2
2,1,1,2,622.7028344,400.5218175,757.4844464,367.6164205,145.9106933,121.731732,115.066865,3.412767063,2
3,1,3,2,611.0968276,367.2781534,744.4921951,384.8895025,16.85241508,39.63829299,15.81515965,4.36599942,2
1,3,1,2,628.0121246,372.2787272,754.7709722,401.4184999,71.02929929,42.33401754,45.2553166,4.098375867,2
1,3,3,1,614.5834983,406.5752268,754.2170859,359.1833543,109.9238313,15.84789656,45.96432685,3.211887845,2
2,1,2,2,623.7561323,369.3104009,760.5249279,361.4849254,155.3516962,118.6203889,136.491644,4.248915576,2
3,2,2,1,621.6331178,394.2556091,760.1064154,373.0529668,72.15891595,157.3788761,145.8225305,3.830798321,2
3,2,3,2,616.5162048,360.8237184,743.1911878,389.1843361,159.0819857,123.0354584,139.0613739,3.646840616,2
3,2,3,1,623.1206173,375.8311941,757.457792,410.8194995,51.66265543,138.9010571,38.27138103,4.265588654,2
2,3,2,1,620.388297,390.3446239,758.9730622,396.021879,37.08672783,132.451625,37.2734991,4.365928287,2
1,2,1,2,626.5276617,378.748353,741.2478769,406.6093323,69.31840982,38.00694538,49.13056024,2.94433047,2
1,3,3,1,625.6549757,387.1477973,752.3923275,370.3257692,111.4483235,28.14140821,46.40312769,3.245380868,2
1,3,1,2,623.9270985,382.917102,758.1582027,365.058071,42.00757426,65.43504257,39.41841571,5.001520689,2
2,3,3,1,620.8796595,407.781049,738.4320337,357.9959132,20.9317558,118.4461681,136.7949939,4.700460029,2
1,2,2,1,617.6081063,358.7858634,755.087392,397.3778764,123.5126877,35.97890387,40.42656117,3.479605534,2
3,1,1,1,614.9798351,368.8845899,758.9944299,376.5773817,61.03616423,144.4486725,147.2912403,3.596605151,2
3,1,1,2,617.0668254,370.4159361,739.2066264,406.3858075,15.04478046,48.54455843,65.52553826,5.001481407,2
1,2,2,2,620.4317701,390.2583386,752.8797786,375.7396417,21.84365785,44.71714173,65.68802737,5.001545815,2
2,1,2,1,617.3166728,400.1784884,744.8655714,369.497874,30.86659383,126.7738252,41.69666898,5.001540507,2
2,3,2,1,614.2546713,405.0960806,745.5807383,382.442824,146.9748547,50.05028747,137.8109644,4.667061142,2
3,1,3,1,618.6578245,388.5408719,751.9144143,408.8453924,125.1552256,25.9368801,130.8753114,2.877528451,2
1,2,1,2,611.0876092,367.3506594,754.7944839,412.0276092,30.57106516,56.27514282,28.59277405,3.446089508,2
3,2,2,2,617.8419765,365.4208142,749.7117979,384.1519032,31.57850619,57.44560982,62.70234535,5.001444955,2
2,1,1,1,605.6578848,386.3809735,743.969774,374.626103,35.78528877,128.248667,122.4438088,4.917948624,2
2,3,3,2,621.0139709,394.4938289,752.4693536,398.4397897,65.14789094,32.04281066,36.04355146,3.445083029,2
3,2,3,2,613.249382,401.958678,760.1617997,368.664712,27.33636626,53.62721591,19.99546245,3.09493388,2
1,3,1,2,610.4975195,371.1757871,744.8520269,372.6153879,72.78086738,33.73596452,54.16779083,2.961104409,2
3,1,1,1,618.2152692,411.5140201,758.8533792,389.3692796,43.85523481,141.2297657,140.7795077,3.379237943,2
1,3,3,2,628.1193108,361.9564811,752.0519854,395.9128292,106.840939,141.1798524,151.9160866,2.358974949,2
2,1,1,1,623.8538146,387.5485549,749.6821658,391.9426491,15.28285514,109.342943,132.509139,3.362485946,2
2,3,2,1,627.7296739,375.1189355,750.2709158,410.556932,114.1700765,22.16096429,134.3984624,3.713657145,2
2,3,3,1,607.0405844,405.448548,742.8619852,387.8833528,108.2776668,24.02248663,44.49255542,4.432826921,2
3,2,2,2,614.5985966,383.4132042,753.7889107,397.5632727,139.3174656,117.1457504,53.95118478,3.864191899,2
1,2,1,1,607.0673233,357.2499999,747.6350854,402.0719914,162.5523748,65.08798795,154.78419,3.412591885,2
2,1,2,2,622.2859141,372.991977,741.344088,399.7951034,29.77060443,55.24232706,24.42300189,5.001500517,2
1,2,1,1,619.3063686,402.9575443,750.126679,363.1876332,163.7036652,74.96862661,150.0023356,3.429362284,2
3,1,1,2,608.4716209,364.6264119,744.7329886,384.3130787,137.9338854,117.8295524,135.3730451,4.951375114,2
1,2,2,1,620.9892554,405.0112054,754.2330432,391.7364566,113.9163828,20.14835287,25.21182746,4.867736516,2
3,1,3,2,613.4633663,383.088404,750.5154387,401.9032677,29.44190815,63.25448534,25.01556282,3.998038711,2
1,2,2,2,621.4529045,369.0704563,751.8495637,366.3869969,40.9158597,69.02525544,54.52705015,3.931164143,2
3,1,3,1,628.8739725,410.578318,736.3977085,357.4644603,26.92927649,110.9842244,21.82221326,4.917900848,2
1,3,1,1,626.5584803,366.7736017,758.4101226,393.6610148,53.56722182,144.0686834,34.02461876,3.880920185,2
3,2,3,2,623.6637857,360.0632383,737.2367131,383.8801546,19.42834554,45.1164073,28.99787642,4.600223733,2
1,3,3,1,626.1337641,398.5323875,757.9718221,362.6968947,155.0426718,56.85989127,39.78044514,3.713751989,2
2,1,1,2,627.093433,377.8064592,745.6965724,371.4728167,30.38971751,56.83096321,45.35766286,3.747219532,2
3,2,2,1,622.7409714,365.9247188,759.6082821,369.9419882,133.4704423,44.5129877,60.81858249,3.513023885,2
2,3,2,2,614.9529412,360.5760143,738.8873452,376.5466543,145.5502518,117.2805713,137.378111,5.00148353,2
2,1,2,2,621.3672079,400.7892483,736.6536612,408.5860936,38.62974713,15.34652122,72.24626262,5.001529536,2
3,1,1,2,628.1434045,370.7858662,756.8176894,368.1422407,150.1220979,129.3394202,136.8462956,4.76628105,2
1,2,1,2,620.1119614,383.9552063,759.6227162,380.9629539,71.52427815,32.01198698,49.05311145,3.864253831,2
3,2,2,2,621.3895593,387.7528093,736.8083888,397.0286886,133.9319821,110.0931055,66.20816098,4.9346079,2
1,3,1,1,608.4665471,408.6426955,758.04748,356.7270671,38.99652773,135.216932,46.74318506,4.01477726,2
3,2,2,1,607.5415609,409.1940594,736.9816936,411.3807373,30.20610402,121.0105599,124.8185604,2.710226482,2
3,2,3,2,610.1977999,382.7534809,736.9900962,364.5555132,115.9569727,150.5211885,88.62613842,5.001470082,2
2,3,3,1,618.5064477,356.2866463,753.6360298,400.6033994,130.364466,38.74663179,47.33719147,3.579922518,2
2,1,2,1,629.9284224,408.4139058,741.6913268,392.5939604,148.4331017,53.08638432,131.7064037,4.934591974,2
3,1,1,2,625.1377539,382.7762502,738.6063249,368.4865278,48.26896447,27.1614633,32.85415813,4.165237696,2
1,3,3,2,611.4961667,366.7312542,757.9515736,399.2740487,57.65807376,29.05456906,29.433786,4.566682226,2
1,3,1,1,614.4102386,401.1529399,741.3137095,364.2902784,115.6210483,24.28363002,120.182849,4.1987654,2
3,1,3,2,623.3054247,357.9660793,753.2766729,383.864864,33.59016447,62.30560698,35.4278082,3.412588699,2
1,2,2,2,612.2646663,392.1000077,750.0333762,409.054224,20.24124828,54.14209289,71.55538315,3.981353247,2
2,1,1,2,624.9435615,407.995215,750.7693937,361.7643712,16.84737828,49.72063704,66.66589286,4.516503739,2
2,3,2,1,610.6340061,381.835327,744.2822411,398.0309244,138.3076353,52.64792782,126.9977131,4.867790308,2
1,2,1,2,629.1314437,363.5257767,751.7066838,391.2432014,68.85255453,36.41389719,57.26040208,3.211976319,2
1,3,3,1,618.3801474,395.2978008,740.830276,358.8759352,51.62891126,145.7527398,143.6886823,4.315800761,2
3,2,3,1,607.9538811,362.8530296,746.2603713,388.6092738,159.3074704,62.51158265,140.5878027,3.931160958,2
1,2,2,1,613.745201,393.9521481,741.2130593,411.4806483,46.14932876,145.9466375,157.2539964,4.265575914,2
2,1,2,2,624.8322925,403.4271182,745.3253581,398.9685697,67.23171598,35.09121065,60.43726195,4.71719787,2
2,3,2,2,607.4295801,389.6195969,747.592839,366.668808,70.93677255,45.78265507,47.42660293,3.864299837,2
2,1,1,1,615.9756222,357.6119287,739.7264271,399.1301779,151.6220463,61.62752686,64.72212472,4.282390904,2
3,1,3,1,614.3772908,403.9812652,756.7223436,393.9185917,52.840007,135.1441419,57.60279952,4.198692498,2
2,3,3,2,627.4442806,399.9642954,748.4307532,359.4406471,20.28590863,54.96425327,78.0491493,4.934608961,2
2,1,1,2,620.9636434,399.6447932,745.6235774,393.2161939,117.1924864,146.5041735,141.2297813,3.261032249,2
2,1,1,2,616.4066703,381.8885917,747.0624238,409.8810745,54.00334489,20.48922196,213.9823791,5.001526351,2
1,2,2,1,624.1506861,391.271965,744.5700925,381.8222062,158.8325033,71.9972056,60.20325205,2.726972817,2
1,2,2,2,607.4590488,399.5520408,752.2445696,412.3136597,107.8346101,143.4299825,149.7064958,5.001494855,2
3,1,3,2,612.2994188,394.3410793,739.3368748,367.5473439,65.60589154,36.52921222,46.17030396,4.299040979,2
2,3,2,1,605.0057766,371.6085552,739.7365933,405.7282261,135.2083179,46.82072494,132.8250229,3.295598283,2
1,3,1,2,628.1276411,391.7721631,748.6323113,396.9980438,57.81392151,25.51319742,44.47825763,4.098379406,2
1,3,3,1,608.7843416,375.9957192,739.740215,375.1500675,66.02336442,153.302288,144.4805569,2.827257243,2
3,2,2,2,608.1035947,364.718309,736.0697605,386.447167,23.62545929,48.352003,56.6126721,3.931148925,2
1,2,1,1,605.0888862,392.3898521,756.3810611,381.5553447,69.33885838,155.5507875,49.68171541,2.827258658,2
2,1,2,2,626.3047662,411.3298415,747.6812939,403.9509089,144.6093155,118.6916445,135.1709641,3.1115744,2
3,2,2,2,615.1457179,410.2375644,747.6578055,411.0053024,42.76779978,17.36212928,29.70569734,3.312361959,2
3,1,3,2,625.2772104,411.303997,753.7613923,412.910327,164.8665046,129.0714436,150.1490961,3.262150205,2
1,3,1,1,618.2614762,373.7737915,737.8521629,407.0247345,27.01558404,126.1851601,22.29536623,3.579887129,2
3,1,1,1,611.1282689,370.9994542,737.6030558,361.8550606,115.2377723,19.17412081,20.0743805,4.533263522,2
3,2,3,1,612.0961967,368.492461,737.2045286,369.6330328,68.63202144,157.0431717,44.58516974,2.358969994,2
