Lshape,Rshape,Label,t1X,t1Y,t2X,t2Y,angle1,angle2,probeAngle,subject
1,3,3,692.6375362,445.7628809,834.7453399,454.7956667,106.3095575,62.78126553,53.6301539,2
3,2,3,703.4282379,437.6454007,831.880848,423.4340352,131.5891494,24.79732065,136.1351909,2
1,2,2,692.5844196,402.7070591,854.978848,462.2693334,157.8687702,63.56552633,52.58413686,2
2,1,2,697.367796,401.2324786,850.7122248,405.3679045,120.081654,64.98396886,125.8960333,2
2,3,2,691.297752,417.1800846,831.4165745,416.5021549,117.2429158,41.62280691,123.4333048,2
2,1,1,683.4064367,406.033817,852.7562856,459.5226001,27.40212232,62.64137875,53.58039938,2
3,1,3,702.2511004,443.9183016,843.2573652,457.1924925,61.62723057,132.4739086,50.6958358,2
2,3,3,700.2090917,437.2757097,852.578374,404.5237975,54.65904835,129.6298445,126.4548914,2
2,1,1,695.2225705,445.8033963,855.5737346,453.6940542,144.0669766,51.47043416,47.06521122,2
2,1,1,694.1088577,419.6957172,846.1106707,408.8783767,48.43647784,134.8233242,128.7114587,2
1,2,2,701.848283,408.544247,846.718342,401.3795768,65.24267055,141.8604171,128.7968141,2
1,2,2,705.0911178,456.5770711,844.7307442,460.3988186,54.14742325,144.1476517,129.3831617,2
3,1,3,706.2397707,454.3414707,851.2269191,423.8421914,131.1096284,67.01627894,136.6636915,2
2,3,2,685.7897408,404.6112993,846.3078166,426.0305226,157.0594616,120.3235694,148.5386307,2
1,3,1,692.7327712,450.203078,834.9072415,456.5016068,145.9710058,69.99907966,149.4742336,2
1,3,3,705.1919776,413.1630297,840.6110203,457.5776634,107.7962585,26.79780966,26.45171079,2
3,2,2,698.8503276,407.8601596,846.5998373,426.0683791,158.8475353,51.29103924,33.50573903,2
1,2,1,705.093568,424.9616968,851.144209,431.8657883,129.0005533,51.00918869,130.6961039,2
2,1,2,696.0926405,429.2111745,837.1291808,445.6829173,150.1864202,109.7333441,153.6881009,2
3,2,2,702.8110873,415.7585993,837.0959523,421.9336462,129.7540207,21.06662751,31.5138428,2
3,1,3,706.6256256,425.6051037,848.2257584,453.2397657,71.24800115,118.3554976,46.68676683,2
1,3,1,688.4483498,434.553926,828.3270678,406.1038523,15.16446942,58.35958565,18.13029713,2
3,1,1,707.2782057,463.7984137,843.983476,435.4266607,113.6054173,154.6776741,129.5091691,2
3,2,3,681.8097405,452.9042884,840.2131788,425.2502198,59.52277188,159.7930588,21.86949763,2
3,1,1,687.240303,437.9751591,853.1402392,432.2457652,147.3553323,34.34123664,27.45619178,2
2,3,3,692.709017,461.827376,839.9815058,439.6835235,147.4960036,36.37351738,39.50779904,2
2,3,2,694.4757318,410.015694,843.5874497,435.9715869,129.6296302,62.44113425,140.2960658,2
2,1,2,692.7179464,449.6354971,838.8189172,446.9933508,150.5286757,64.80558758,136.6055569,2
1,3,3,690.9180584,429.4003231,844.5453325,403.2217592,124.8754633,19.68016311,33.37375168,2
1,2,1,696.0052403,442.9546389,831.4212962,438.3734751,150.154031,39.23888378,145.1195231,2
3,2,3,697.2869248,455.2875663,842.5636236,406.2526668,27.45011466,149.7998656,29.36104406,2
2,3,3,703.7638583,463.1659696,853.6709956,432.3285185,19.44300494,138.0027598,129.4284325,2
1,3,1,701.3608387,442.3421564,830.3229542,433.0866569,18.13509215,105.4096426,29.02096035,2
1,2,1,694.9134581,443.5241939,843.5088378,423.5001539,106.2869719,151.1455357,135.9858121,2
3,1,3,683.1532239,419.2118017,840.4276834,425.6887586,156.0396698,73.21981684,143.0672713,2
2,3,3,687.2836454,427.4814296,830.4308228,416.4660982,72.6531593,25.24596467,29.15110768,2
3,1,3,686.8200544,404.7417329,849.9819623,425.2085393,21.4573067,127.153301,22.46788246,2
2,1,1,705.2296214,414.1558052,854.3026334,430.890968,39.72184055,107.7994099,120.3202223,2
1,3,3,680.2057625,445.1808483,847.0410819,441.2882423,47.67706684,137.2346071,130.2461969,2
3,1,1,686.3847931,457.0194445,838.3842121,454.8081221,39.25957136,139.0259185,128.848671,2
3,2,3,705.4854663,437.8620422,853.4547493,421.2845701,57.24344115,109.5543775,57.06127258,2
2,3,2,685.0204516,412.0136287,837.4229219,420.6033397,162.7839861,128.9695224,147.2771342,2
3,2,2,700.3913317,423.0637425,832.9227284,412.0825582,49.46605287,147.3685987,142.4239679,2
1,3,3,697.507145,428.098381,843.2057409,418.3953451,56.95551247,125.9310576,135.6331821,2
1,3,1,694.1231401,405.8974518,837.7233168,409.462366,137.0783134,22.1795133,128.763394,2
2,1,2,680.2732422,417.8810858,842.903926,460.5587298,121.0086427,46.22122139,124.5288653,2
1,2,1,703.4407778,403.6437047,855.2019899,428.820724,70.68322368,120.8586234,62.84940603,2
2,3,2,696.2842983,403.6898791,831.2513184,462.7049743,123.5948066,67.29257985,128.8964745,2
1,2,2,685.4051148,459.7054653,837.5660349,425.0027223,107.0953738,33.44008741,47.86433416,2
1,2,2,690.4922291,427.8426059,831.6712118,405.8568427,27.35047437,71.47959169,57.09253916,2
3,1,1,692.544552,403.9296923,843.9420291,431.7624887,142.1513744,42.36601917,39.24630469,2
2,1,2,707.1901065,432.3839652,851.6984409,417.8480391,39.82783142,150.6701602,25.33234444,2
3,2,2,696.8073401,405.7821912,832.832926,416.336781,42.64746914,111.6468065,124.3714106,2
2,3,3,700.3051059,436.8674212,834.4368102,451.8801987,163.9920696,125.9340781,143.2768674,2
3,2,3,694.3194503,446.4440271,829.6969783,435.6195679,16.1997867,57.76938588,22.58719805,2
2,1,1,692.6618087,407.0311492,849.0623832,407.0235116,149.3968378,57.20994967,57.39767327,2
2,3,2,689.7809472,431.7901234,832.2375357,451.7537442,135.2347492,24.99567069,127.8573759,3
2,1,1,697.5547506,436.691619,833.0565584,410.468234,123.9122696,154.7722275,150.1210347,3
1,2,2,694.8617879,445.4070384,834.3646893,409.5124834,60.93623703,144.9576875,124.3623236,3
1,3,3,685.1023844,409.5748539,832.6578702,412.9758335,114.1168586,41.27512526,50.29917804,3
3,1,3,705.0993373,442.2860517,833.2922956,460.23878,53.56722182,155.2210581,53.91414251,3
3,1,1,681.3851186,431.3040333,829.9959767,454.3932046,19.42834554,134.3792569,147.9408289,3
3,2,2,694.2526232,453.1911362,832.7272894,459.3926948,155.0426718,21.14808844,29.78968858,3
2,1,2,690.7119449,455.5445211,835.6006819,447.4561573,159.0727176,69.81532103,116.9574546,3
1,3,3,686.848696,451.7512006,845.9460155,454.6157444,127.7349944,31.34121722,55.16235294,3
3,2,2,703.2093554,450.6265807,834.0090718,441.9000521,20.78888557,64.88417161,112.522929,3
3,2,3,701.2739372,453.2932848,853.9206131,416.6016743,141.4397315,23.64366336,126.6604353,3
2,1,1,706.4574421,428.0285798,841.732382,449.4499566,71.52427815,108.8061224,104.4813313,3
1,3,1,698.3563064,435.6522771,828.9053955,446.0672995,15.80793195,143.6374724,59.80816098,3
2,3,3,683.8825327,459.1075879,852.6931776,400.816356,38.99652773,145.9836388,138.7431851,3
2,3,2,698.0377513,413.3063678,829.9025245,402.5346462,30.20610402,64.96704361,42.98718626,3
1,3,1,696.2649679,445.1482363,843.1272214,400.3218485,27.01741008,130.364466,43.65031558,3
3,2,3,705.7471818,406.7404917,845.9759806,417.1622985,148.4331017,40.97755297,124.8768753,3
1,2,1,693.1532457,459.053306,834.1337329,420.5006484,144.991828,18.76553957,130.7508762,3
1,2,1,685.2714933,402.0281152,849.2574274,441.1097061,46.77240018,158.0513297,54.53741826,3
3,1,1,684.0724174,400.8221278,841.6959886,411.9431696,67.75371818,142.5882311,120.1046091,3
2,1,2,700.5020756,402.2075277,847.3498736,431.2868649,150.8806938,25.39025435,120.2278082,3
3,1,3,697.8791584,431.9118408,844.6371216,436.3425702,20.24124828,133.7784794,57.33008503,3
2,3,3,706.0617241,405.9901789,855.3775364,442.3510364,52.30559762,114.0000243,124.055458,3
1,2,2,706.8700655,451.0555174,830.4943594,437.8096478,64.12614165,120.7839633,122.2439351,3
2,1,1,681.4444698,449.1760481,842.1155891,418.1110641,18.2032774,52.79303573,35.70720492,3
3,2,2,694.2767983,457.9509259,838.7103974,461.7764959,59.63213567,132.7292349,121.3653471,3
2,3,3,690.7245629,418.3569462,855.7534249,445.1962515,23.76561061,111.2943201,133.904118,3
2,1,2,681.4127401,402.9221327,833.1641552,456.6426561,34.77798695,124.0983182,38.39588772,3
3,2,2,683.3664005,460.7609686,844.0185906,416.4086502,21.26794413,73.87467367,124.5973087,3
2,1,1,707.2536518,404.0664251,845.435595,423.9046101,62.96544739,119.8488888,130.5250307,3
3,2,3,702.2121676,453.2515011,838.4444011,448.2454116,41.63005406,162.316137,33.23726195,3
1,2,2,689.5669561,429.4750375,843.3627766,441.3089519,70.93677255,15.99344296,22.27041683,3
3,2,3,692.9839797,411.9790125,844.5148897,439.1251294,146.5967643,17.49297708,142.6388396,3
2,1,2,680.7918246,450.9507991,849.1867541,418.787558,151.6220463,26.83027498,147.1041349,3
2,3,3,703.5697443,461.4489585,846.6266766,460.3595451,67.51649358,149.2008741,142.2539898,3
1,2,2,693.9224436,403.8631827,849.596496,416.7972778,116.6917409,161.5988206,145.0213874,3
1,3,1,690.7784067,441.7866037,849.4395475,424.4153002,24.04870388,114.9382326,37.20037165,3
1,2,1,680.5565118,449.0257565,837.5694167,421.9394369,61.22511999,158.8325033,34.77612808,3
1,2,1,693.8123792,456.8193665,847.6496705,403.5237022,107.8346101,61.68971386,120.367239,3
2,3,2,690.2053609,424.048523,846.9344425,455.2613435,116.9609014,22.55846245,121.039535,3
1,3,3,685.6723795,448.0740686,852.3184255,426.8402976,24.02549831,121.0770926,126.4046213,3
1,3,1,696.835032,418.1947568,836.9932767,427.8602116,26.90347183,157.0365034,34.07518102,3
3,1,3,690.190493,409.5749503,832.2384626,422.4513339,112.9647257,66.02336442,121.9193219,3
1,3,3,704.8189612,453.4502168,846.8876079,442.0152278,141.1250123,23.62545929,60.47833953,3
3,1,1,700.3907878,454.3890109,841.9487688,412.218765,45.02754245,112.4227266,121.6828757,3
2,3,2,688.6967007,452.1755165,828.0995525,440.8587813,27.5315022,69.33885838,53.76678761,3
3,1,3,703.0711848,429.9041123,851.8613382,462.1247343,43.93543865,144.6093155,56.0248803,3
3,1,1,691.363204,460.898318,841.0567422,461.7603396,42.76779978,147.1627586,136.9056973,3
2,3,3,689.1279348,435.7311035,836.300211,404.3185154,164.8665046,29.88222787,29.37955692,3
2,1,1,699.8927594,463.8993145,855.1668757,463.1971076,30.02122482,145.9959152,143.8017316,3
3,1,3,703.3735127,440.9734302,828.0657652,451.4036848,56.1277627,161.1307404,33.7026151,3
1,3,1,691.7756104,403.0835932,835.9477403,414.0266229,47.36669748,159.6177207,36.78352028,3
1,3,3,686.9705069,420.4977337,846.2688723,406.635016,126.4159653,73.45611674,67.51129789,3
2,1,2,698.6607963,448.8103081,851.7367898,451.6488816,29.67664365,159.0189664,24.65904887,3
3,2,2,694.8861578,403.4905391,852.4494308,432.0256496,127.8769154,57.770615,57.45526429,3
3,2,3,707.5250142,453.8007371,844.3856095,430.004082,162.7708485,113.4330033,166.1044466,3
3,2,3,706.9628457,430.6953121,842.952385,450.7946293,32.23874177,114.2031054,37.05427438,3
2,3,2,695.8409341,420.512822,841.3968421,438.5011071,158.5439177,122.1234542,120.6630548,3
1,2,1,694.3088099,434.8967601,831.0835935,444.0822975,122.853207,17.83602155,121.3483398,3
1,3,3,705.1523985,403.9072734,836.5972285,414.0461532,139.9609868,71.82922196,65.65665874,3
1,3,1,694.4757463,412.3998298,834.87518,405.815717,20.64031797,115.6408678,49.76883331,3
2,3,3,700.8444445,416.7956429,851.5017798,432.9112359,108.4862375,55.46118399,63.33548255,3
1,2,2,707.50979,411.6016109,845.541006,407.8730891,61.4180062,151.0455249,119.5993742,3
3,1,1,681.5592777,418.3371811,828.9536012,404.952963,59.13644462,122.1285365,122.8114458,3
3,1,1,684.7380274,426.6379608,840.0526648,446.6408629,152.3890705,71.22572506,61.72947358,3
1,2,2,688.1268378,413.441971,852.8276214,408.3760991,164.1573038,62.2802165,56.01031775,3
2,1,2,686.0413151,459.7158312,830.2047055,438.5837799,162.983295,72.45544241,125.9498435,3
2,3,2,699.3944482,461.3576701,833.706839,445.5572772,119.6876594,60.02858338,117.7381318,3
3,1,3,691.3601822,444.4095333,836.749328,457.0040239,113.9388423,27.51014561,113.8134193,3
1,2,1,695.3966161,457.3970565,838.8859614,443.2716852,145.0482317,58.75900368,112.567939,3
3,2,2,701.4938126,402.1799762,834.0495847,427.9393215,19.81599259,50.26092022,35.53727421,3
2,1,1,687.2515078,415.7741827,829.2847802,442.2868573,47.17601331,148.8626834,127.3881938,3
2,3,3,680.9381473,445.8436888,839.3684313,458.9655305,118.7093246,70.40138618,70.88031487,3
3,2,3,698.3293808,417.5742998,852.1910175,453.770492,161.3350967,22.88205119,147.8151049,3
1,3,1,697.6679882,461.3831586,836.8584949,431.9151353,68.18257351,27.52581218,120.3721703,3
1,3,3,698.3391057,457.7518672,852.5903951,409.7429028,108.9635739,145.3281878,143.0516017,3
3,1,1,688.3990439,406.6693922,848.5570374,450.7248312,142.3756168,70.16889464,56.45457886,3
2,1,1,680.6910812,408.2951669,829.7371898,428.8393006,45.60342153,112.6445996,125.4467169,3
2,3,2,697.9656727,418.5056316,850.018826,431.8635527,154.09995,56.48982478,113.9686923,3
2,3,3,691.5273263,421.9653261,850.2321747,429.6068311,107.1230927,59.55716531,64.95647336,3
3,2,2,693.3695579,426.3058232,829.8644534,462.0218853,122.3227115,71.72248228,61.21442062,3
1,2,1,691.0901544,416.5180556,841.7776982,402.3658382,131.22322,20.04469966,132.2876265,3
2,1,2,684.1410476,424.3835854,847.7350748,404.8903324,130.7566762,26.63366947,137.0168069,3
1,2,1,706.0469486,441.6025972,828.1321454,443.4260775,25.73829974,143.8056217,31.47245684,3
3,1,1,680.7520908,451.0646382,830.6126006,445.5297681,151.7725643,52.91257936,42.86813568,3
1,2,2,680.9806324,415.9788003,839.3532992,430.7773979,112.3060759,148.5747828,149.6167825,3
3,1,3,680.7343319,453.3702957,832.3455627,412.4731755,50.52326717,107.8456517,40.5957607,3
1,2,2,681.4662569,431.9668338,848.5606539,460.371196,60.85347463,120.8009789,112.9954483,3
3,1,3,707.0158198,405.4120449,840.1103239,445.8672904,67.78087686,20.4759651,60.53574759,3
1,3,1,703.4081631,434.2032011,835.1040579,427.8505749,59.05579342,135.6343454,58.35408291,3
3,2,3,705.1994802,427.350828,843.4130198,409.7523731,108.0866167,19.39654418,123.3509201,3
1,3,3,704.687072,426.0116612,848.5545786,438.6674397,63.83720417,139.1606662,134.422101,3
2,1,1,696.200085,427.324135,854.4210502,402.1202202,22.94403048,55.88448399,45.78867758,3
3,2,2,694.3243028,443.8268009,843.7507603,405.9133821,64.49524552,141.6347362,129.4515793,3
2,3,2,705.4630772,433.515693,828.3175519,441.6220975,17.38696259,152.2588509,22.90290701,3
2,1,2,703.5154198,440.4238322,839.9513788,453.3418868,116.8743689,50.0767207,120.6037093,3
3,1,1,700.8426767,427.5035228,828.9132326,402.3847859,72.14413251,16.26914197,33.11595506,3
1,2,1,704.7646626,458.1791899,835.1404931,457.2518685,163.7333961,68.98462584,137.5703432,3
3,2,2,685.9966425,456.3572135,828.1080564,415.0477846,112.5036003,161.0121394,160.0972924,3
1,3,1,703.1173827,460.5038693,852.7432839,425.0109017,115.3650663,54.81440662,130.4264013,3
3,2,2,699.5715899,433.9954927,830.4043301,456.8682574,28.28039184,112.5297714,121.2733202,3
3,2,3,693.8751208,414.769162,832.2662583,442.1090533,42.26139455,151.138301,50.45896762,3
2,3,3,700.0453514,426.3854821,835.860469,423.1811657,52.52917278,112.0148972,123.6278404,3
2,1,2,688.1098104,450.1497848,841.9876219,443.331972,24.38768723,162.3725126,26.1962346,3
3,1,1,706.486496,432.9602952,852.8195318,443.4821597,125.3915063,23.22234776,30.73586716,3
1,3,3,703.1574535,412.2164907,849.8800492,427.4330458,22.5828642,135.4037492,148.2891349,3
1,3,1,692.6144889,450.68949,844.023698,426.863143,58.55138797,24.24636515,38.65073089,3
3,1,3,686.4031273,422.2870131,851.0272506,410.5901181,161.8347308,60.28282429,118.9626714,3
1,2,2,706.2946184,458.7151199,847.045431,416.4282669,122.4523281,154.9011807,161.7123627,3
2,1,1,682.378662,428.6649372,848.4053942,441.6799144,54.01141921,138.1317723,148.1900374,3
1,2,1,683.1927962,442.2110648,840.3911522,418.8654701,114.0841545,159.5386748,128.607368,3
2,3,2,695.5333451,435.7028922,852.6197976,448.1493798,124.9715246,37.22517486,123.4980158,3
1,3,3,685.2963101,401.8497322,832.3019153,400.5814335,151.5319512,23.55420288,40.72903484,3
3,2,3,693.8760854,446.9026793,835.2285647,407.4726881,109.6288784,54.20645138,120.5208313,3
1,2,2,696.3610995,405.5849622,841.1306589,453.0379153,145.7620393,60.68579654,65.71889417,3
2,1,2,685.0553511,418.9549967,842.6253217,429.6180409,48.11850992,126.9682703,61.70464833,3
2,3,2,699.0411745,433.4124084,842.4186505,406.5867891,38.86004561,163.1891238,44.73760976,3
2,1,1,691.0142626,434.8982358,828.2145485,432.583064,64.61438749,112.5436678,119.3355784,3
3,1,3,701.9357441,437.5337012,855.2272017,449.7948064,151.5113541,56.93768955,118.5539489,3
2,3,3,698.7728145,408.5039325,840.3349652,428.1090399,117.1776235,71.71922131,68.55285485,3
2,1,1,694.6258097,405.6754518,841.7321249,416.0545045,71.12454765,135.2427572,117.7511805,3
2,1,1,706.6991192,462.1091256,832.5582784,438.2084266,114.8329613,16.60130935,63.20454238,3
1,2,2,682.1478765,408.448696,837.9252467,410.1234963,54.00741872,146.4380683,114.842941,3
1,2,2,697.2700427,441.6896681,832.8656043,431.91657,126.3318262,15.56670547,48.09021377,3
3,1,3,680.2059594,406.8348424,830.979791,423.4949788,149.500753,115.2700604,125.592154,3
2,3,2,702.0514832,454.0148711,835.5598439,447.3899763,62.30523631,115.213912,57.32203898,3
1,3,1,699.6434787,406.1327189,831.125296,438.2613614,32.79460453,109.8630472,46.64465221,3
1,3,3,700.4758037,428.9428344,853.3079841,404.5240113,146.6240713,16.09865373,37.6255631,3
3,2,2,683.2572987,406.9383097,846.0941619,462.9438031,131.7357108,37.60303356,54.56688077,3
1,2,1,703.241518,448.6866084,841.6931013,458.5669079,109.1440296,147.0051491,119.6194991,3
2,1,2,685.4443506,430.4357264,848.9128963,437.3285492,38.56275181,141.2477066,46.81096164,3
3,2,2,705.679622,417.2459234,841.1745094,448.8301105,15.26804273,53.66391321,41.8434421,3
3,1,3,698.7332437,459.5169308,836.2962282,418.0454678,158.3975146,58.34974294,137.7775994,3
1,3,1,682.1403048,423.3845747,850.1596241,437.4463609,134.1299887,56.34494788,136.4667341,3
3,1,1,688.4267888,441.6479326,838.7487657,452.3117135,27.65929798,148.8376782,148.9253244,3
3,2,3,698.1020491,418.1048259,828.1009485,440.8704381,67.35160036,34.175246,39.04149159,3
3,1,1,700.6045556,427.8174343,832.3852766,453.263566,58.55205684,22.18245233,24.79819123,3
2,3,3,693.6053374,406.4777304,833.116055,412.9013969,49.30744036,125.9378728,127.4949202,3
2,3,2,695.3354799,455.2406247,845.0535258,424.3645408,58.28204772,120.435801,62.97911231,3
2,1,2,702.8809396,462.2467157,838.5713348,438.7403898,28.20542356,61.14725317,57.96472331,3
1,3,3,687.993874,444.8892946,849.8385135,431.5207537,161.716445,46.22254507,38.55335497,3
1,2,1,692.6912593,448.544405,831.7199111,436.1751638,138.3791177,69.85520677,121.772732,3
3,2,3,704.0209416,418.6892726,853.3324097,446.4556645,143.6504514,39.68068372,133.9889161,3
2,3,3,695.0038464,417.1111732,851.2150637,411.27397,49.08262083,119.5232806,124.6237273,3
1,3,1,681.4379605,401.8616033,845.5701814,408.716455,141.3397634,23.51728752,145.891112,3
1,2,1,683.3506184,462.0984954,852.8247373,460.321684,145.5270316,49.79377042,127.9625627,3
3,1,3,684.0364467,450.5502438,845.8059509,436.2402001,16.30622737,130.4885354,41.14827848,3
2,3,3,688.9424467,432.239132,849.979437,416.7037908,147.8855008,54.87854931,53.84951048,3
3,1,3,702.8949567,448.5279224,848.731915,461.5164787,29.3309937,138.5192984,44.52849924,3
2,1,1,695.6100855,410.1806606,836.3939717,442.5764023,141.6593678,62.36469979,64.08405567,3
1,3,3,687.0020925,421.0324859,837.6600948,459.3590741,142.6336852,62.75239878,63.92144865,3
3,1,1,701.4488222,457.7267963,851.6922656,438.1252574,51.88295402,109.1123777,120.5707229,3
