loc1,loc2,suffix,Label,angle1,angle2,angle3,probeAngle,subject
2,3,4,2,49.58423772,149.515229,21.70205923,32.95568479,10
1,3,4,3,27.07843112,106.8862704,49.85656425,107.841325,10
3,2,5,3,30.27031284,151.4463563,55.15416193,22.10808365,10
1,2,5,2,37.20123044,133.8142674,16.91737548,128.6027969,10
2,1,4,2,136.968908,161.3118546,111.3974369,132.6697171,10
2,3,5,2,16.46131939,152.8977999,118.9305752,17.13106566,10
2,1,5,1,153.6076267,49.43768668,15.20082873,51.30108881,10
3,1,5,3,27.72310972,160.8055146,48.63246262,26.73360755,10
2,3,4,3,51.32402327,23.23500491,110.5900685,17.98900163,10
2,1,4,1,164.2296683,58.34862369,140.2459546,60.49862367,10
2,1,5,1,125.1764203,17.20408106,46.73852723,42.0649432,10
1,2,5,2,112.3635577,52.45303963,24.69373596,41.20315055,10
1,2,4,2,55.72518561,125.1520917,153.3267514,126.5269168,10
3,1,4,3,69.00862255,107.1645719,18.19940047,63.00068105,10
2,3,4,2,111.791075,50.23343871,148.8905828,122.0791057,10
1,3,5,1,150.4320514,129.7193372,29.31360806,142.4976451,10
1,3,5,3,159.0394748,37.72603331,129.0106579,32.56685177,10
3,2,5,2,145.1495917,72.27723701,34.75152809,57.41886775,10
1,2,4,1,127.3970921,19.8269362,164.9789743,121.6740574,10
2,1,5,2,49.56305028,133.8140592,21.02445875,41.80240947,10
3,2,4,2,37.47753244,108.2900138,130.2225676,125.3990666,10
3,1,4,3,22.87784331,52.102291,121.8269208,26.75753559,10
1,3,4,1,60.4928076,135.2995059,158.9157618,51.28006555,10
3,1,5,1,118.5486933,46.01128171,23.35873772,42.66753396,10
3,2,5,3,129.3361635,160.9166383,51.76752328,139.8880256,10
3,1,4,1,22.37679464,67.32695215,135.830728,72.79695002,10
2,3,4,3,159.8342867,114.9792826,69.39509068,129.9080288,10
2,3,5,2,158.0067977,70.17801207,127.2134463,136.5814663,10
2,1,4,2,105.2194576,163.1705936,27.56812626,127.7726879,10
1,3,5,3,105.670898,43.05442333,22.09968237,18.44638211,10
1,2,5,1,113.5062691,39.55597437,17.02800835,118.2548884,10
3,2,5,3,20.0305028,42.4840421,159.8969978,15.45861285,10
2,3,4,3,42.82112923,19.54374998,144.0052392,8.914973477,10
1,3,5,1,109.4817735,45.54743175,16.48912735,112.2154801,10
1,2,4,1,40.36132224,143.447321,105.9947423,33.48108068,10
3,1,4,3,119.3926941,15.54488787,58.27620918,118.6706878,10
2,3,5,3,42.93951402,22.91423495,113.4591866,14.5166804,10
3,1,5,3,131.5158509,105.8775962,31.80518002,137.7551927,10
2,1,5,1,34.61248115,124.8821874,160.2949525,131.5329635,10
1,3,4,3,35.75000422,69.32330903,116.434552,72.45349872,10
3,1,4,1,160.6926511,135.2747865,67.19720937,126.9246309,10
3,2,4,3,37.5740974,15.17133885,114.2194736,25.4701545,10
2,3,4,2,137.1852695,116.2590803,33.54877068,130.8066535,10
3,2,5,2,16.15925412,113.2160174,135.7881984,127.0536925,10
1,3,5,3,145.565476,35.25524328,116.3025885,29.79619776,10
1,3,5,1,123.0782536,38.2949232,68.1223342,131.7645668,10
2,1,5,2,131.0788445,51.41579307,106.8636142,129.9205875,10
1,2,4,1,160.0107152,125.5668735,66.88052111,150.3995344,10
2,3,4,2,117.8784117,74.12634756,19.04495242,123.5383855,10
1,2,4,2,130.7266087,160.6985246,21.07275186,159.1993329,10
1,2,5,2,50.05306015,73.73339747,112.825578,62.30944048,10
3,1,4,1,114.3687499,162.2799087,25.68886747,160.1890442,10
2,1,4,2,61.3975419,30.74826757,134.2090736,59.37355666,10
3,2,5,2,108.9585482,63.80460732,136.6371821,56.05579425,10
2,3,5,3,112.1131168,141.1994544,164.143434,148.4564826,10
3,2,4,3,150.7746476,130.5445218,49.17072333,156.2171745,10
2,1,5,1,43.14601461,136.354185,69.45838067,142.3081602,10
1,3,4,1,51.38208858,115.6535382,163.7130446,41.03793855,10
2,1,4,1,143.7343803,19.40620656,53.64356483,8.492744608,10
3,2,4,2,30.71188554,139.5335664,108.6766968,138.250961,10
3,1,5,1,159.9120909,31.37326915,120.6372475,36.26366362,10
2,3,4,3,108.38596,164.3046562,26.00296559,150.0037431,10
1,3,4,3,58.94536671,110.6936746,29.95880519,125.0424045,10
3,2,5,3,42.78113927,147.7527058,118.7801077,22.35452834,10
1,2,5,2,16.25629235,68.10773427,136.6060193,71.76695839,10
2,3,5,2,31.68316438,157.9808243,109.1306935,22.86675437,10
2,1,4,2,27.02088274,116.3866092,56.22007878,38.9275169,10
1,2,5,1,62.41010016,119.1483281,141.4975648,49.71327895,10
3,1,5,3,27.6244934,129.3121321,108.9258478,34.07066194,10
2,3,4,2,122.1196987,20.66201445,42.49150632,117.992674,11
2,1,4,1,139.6126302,162.1524788,24.87008814,169.0747137,11
1,2,5,2,23.09597275,49.18140993,114.8670903,47.7129853,11
1,3,4,3,45.92096191,105.7478569,152.9725814,114.8163585,11
3,1,5,3,74.95584898,159.5021177,26.89126349,72.30238458,11
3,1,5,1,120.0942715,53.35209979,27.33335816,59.02770464,11
3,2,5,2,38.71527986,62.29976236,134.6070764,55.70641433,11
2,1,4,2,54.6558428,147.9222251,106.0386392,53.94619838,11
1,3,4,3,25.94318393,128.9037636,72.27115716,127.0928088,11
3,2,4,2,106.3922715,17.08080404,67.57538106,30.90823287,11
3,2,5,3,113.4995291,56.96600162,20.1367329,121.3109161,11
2,1,5,1,127.265085,56.8455012,154.9928934,57.80447964,11
1,3,4,1,138.637258,116.4225989,58.33738628,135.3617332,11
2,3,4,3,112.9420097,55.15129896,164.8806313,60.3392938,11
2,3,5,2,155.610091,60.04469013,24.37451988,151.780197,11
1,3,5,1,72.68609217,135.0208441,38.46446835,53.67018495,11
3,2,5,3,24.13090806,154.3262746,118.993318,31.2736786,11
1,2,4,1,122.780891,24.81381184,154.2626447,140.4824378,11
1,2,5,1,65.5690135,29.82713338,164.5456195,63.70750222,11
3,1,4,1,108.4320464,53.66364231,23.97110121,50.24175923,11
2,1,5,2,39.28882904,127.0939731,155.2329826,47.46065107,11
3,1,5,3,74.41497941,142.4377048,106.9533833,54.53923229,11
2,3,4,3,118.3377012,25.42394852,158.8727022,25.49678932,11
1,2,4,2,17.87556892,53.17125285,142.1723463,56.61752904,11
2,1,4,1,45.05931477,23.73576061,116.3704879,23.70359602,11
3,2,4,2,67.29028501,127.2122795,106.530157,130.3376201,11
2,3,5,3,50.63594767,127.8685755,74.67039597,124.4936001,11
2,1,5,2,63.93287114,158.4361478,112.4154239,60.69479617,11
3,2,5,2,62.26152857,152.7282646,28.86558874,145.5090865,11
2,1,5,1,151.9093037,47.62194378,71.94463433,40.87236556,11
3,2,4,3,36.04185065,151.8264621,114.9807833,29.76129839,11
1,2,4,2,139.0247257,69.1711786,113.44033,54.2599589,11
3,2,5,3,51.96456906,16.20873398,161.9138511,54.50467689,11
2,1,5,2,59.62983351,129.2222882,164.9181741,60.26171084,11
2,3,4,3,161.0016238,69.4311236,42.1265826,58.84885284,11
1,2,4,2,144.8221158,18.71482653,116.7462476,24.67129418,11
1,3,5,1,151.5956674,36.89140926,111.8258796,156.6418274,11
1,2,4,1,134.8216803,50.77131712,25.59815504,127.6075147,11
1,2,5,1,147.2153962,26.27027648,49.58299367,146.0447485,11
2,3,4,2,136.3159951,64.75390093,22.48192289,143.7432374,11
1,3,4,3,162.8858153,50.70525854,110.4980117,38.02599679,11
1,3,4,1,156.4143969,132.4816859,45.29192838,155.7686173,11
3,1,5,3,45.19717928,73.56779864,21.82386193,26.01686704,11
1,3,4,3,154.0504621,130.3931311,35.83985433,123.0839576,11
3,1,5,1,25.43819241,157.7061626,48.95899023,153.7047297,11
2,3,5,2,107.7462901,161.0215364,15.7203943,119.7170138,11
3,1,5,3,18.81351539,58.07742669,140.3057712,21.19551641,11
3,1,4,1,41.80585555,133.1698009,160.0186221,127.0636616,11
2,3,5,3,52.15693605,113.7388141,15.79891691,124.417357,11
2,1,4,1,26.48015646,50.45271599,107.6580571,43.40089253,11
3,1,4,3,66.80948378,127.6633716,31.33095483,64.5909978,11
1,3,5,1,107.6292664,161.8967587,19.1284878,116.0504527,11
1,3,5,3,17.82310193,58.65751695,164.2896293,67.08846993,11
2,1,5,2,145.9062796,44.99445049,116.6977118,146.7244057,11
3,2,4,2,41.17765906,112.9527084,69.3795888,122.8364943,11
3,2,4,3,41.6460997,21.32747848,160.249582,33.80891314,11
3,2,5,3,107.8995096,16.23890396,155.4764599,112.8821614,11
2,3,5,2,138.7771092,56.48434576,160.586814,142.0968368,11
1,2,5,1,44.07849535,68.21489853,114.0716,37.92771614,11
1,3,4,3,39.18418181,154.3973916,60.03144213,146.2536892,11
1,3,4,1,51.44666086,118.2328667,154.3618056,55.18146355,11
2,3,4,3,73.92686322,131.8258346,27.19895019,124.9039505,11
1,2,4,2,126.3421944,105.2525433,62.08462787,113.3296825,11
3,1,5,1,125.0166169,162.5873993,21.05032651,163.6244501,11
3,1,4,1,17.67023227,54.579882,140.4220702,54.81380775,11
1,2,5,2,31.63887824,74.93973462,133.1625314,62.49133564,11
2,1,4,2,135.8066446,30.56371981,111.3574937,140.0116552,11
2,3,4,2,34.39318777,128.5915789,154.7626114,25.41466052,11
3,1,5,3,60.33553199,113.5628562,160.5560067,56.41210334,11
1,2,4,1,59.71255394,133.2572196,163.8245041,57.23524269,11
3,2,5,2,66.03766915,40.7769569,160.7413269,37.27785767,11
2,1,5,1,119.927743,60.12765982,140.0431601,52.90410231,11
2,3,5,3,150.1855538,36.38117368,68.11113267,28.68579433,11
3,2,4,3,55.34926876,111.1806346,149.5009277,51.08710251,11
1,3,5,1,39.86150236,127.0373489,105.5332932,38.0418759,11
1,3,4,3,26.32447886,120.881658,67.0383813,123.1023817,11
3,1,4,1,53.1378741,115.2010639,159.3210878,118.0800451,11
2,1,4,1,112.8517495,74.04011392,154.1802533,61.18304334,11
2,3,4,2,45.65155815,129.4650512,163.3023171,44.98878491,11
2,3,5,3,106.3735074,19.97464448,49.09043951,17.47041709,11
3,2,5,2,69.81233485,44.97349643,109.6536609,39.36629387,11
1,2,5,1,148.6391691,56.47256221,16.94695579,148.8797893,11
2,1,5,2,138.0186053,162.8859905,69.56129766,147.66637,11
1,2,4,1,108.4064718,55.78813559,33.87551919,111.0166596,11
3,1,5,1,127.7157628,162.9282632,21.45047814,159.9030115,11
1,2,4,2,113.6063605,155.618865,67.80859691,158.7495266,11
3,1,5,3,31.25142904,121.7011919,157.6080865,27.74886223,11
1,2,5,2,60.71449721,15.6529168,114.6783371,13.72071667,11
3,1,4,3,51.85532747,26.36874601,148.4203533,39.2996641,11
1,3,4,1,29.9208211,65.868991,129.2778858,23.23861785,11
3,2,4,3,27.9750231,69.77936532,161.2319641,25.39975417,11
1,3,5,3,112.4427912,37.25062946,140.7160462,28.28801677,11
2,1,5,1,61.92517478,112.9972639,145.9990159,118.7247813,11
3,2,4,2,54.67611036,16.05937815,148.5524759,11.8082576,11
2,3,5,2,60.06679572,28.87578809,149.6489408,64.93291377,11
2,1,4,2,70.12248695,159.6427372,139.6413187,62.08517994,11
3,1,5,1,35.55174879,155.1585864,116.204446,150.4593543,11
1,2,4,1,150.3913555,66.47547232,119.0410752,152.6268737,11
3,2,4,2,118.1902875,69.60263933,148.0017758,57.05841773,11
1,3,4,1,157.2760931,60.09247497,36.9570202,149.5499866,11
3,2,5,2,142.8955805,122.7318957,42.72151113,123.0494406,11
3,2,5,3,139.6471357,59.65405465,108.5534463,133.383741,11
2,3,4,3,106.8564678,151.2610959,45.93684248,153.7615882,11
2,1,5,2,60.79158125,111.3939641,15.64117919,56.69348092,11
3,1,5,1,164.5166551,17.04354434,67.05475021,15.40465738,11
1,3,4,3,65.83130773,124.6826931,17.49150217,123.9891864,11
1,3,4,1,40.85905497,128.468585,61.95923456,26.93926558,11
3,1,5,3,142.4113033,59.52042328,164.4615256,143.3220238,11
1,2,4,2,27.00276977,117.1503566,149.1736671,135.8708861,11
2,1,5,1,151.8537457,107.0411007,31.84991858,121.1975452,11
1,2,4,1,124.4919703,164.5964738,29.27833645,123.8268977,11
2,3,4,2,62.05110187,162.9508801,124.3986378,63.8669121,11
1,3,4,3,135.0909738,60.10636129,113.9098948,56.61155793,11
3,2,5,3,150.8887256,130.7097755,19.59231607,147.9019475,11
1,2,5,2,149.0320946,49.27463875,110.8249921,51.50604482,11
2,1,4,2,122.4770341,70.87915201,37.25339416,127.0628658,11
2,3,5,2,108.5221634,35.67243383,73.87066353,114.7649274,11
2,1,5,1,105.9525758,18.15590584,74.23110004,17.35617214,11
3,1,5,3,64.28166968,144.5827752,23.93700772,60.23393684,11
2,3,4,3,26.29118526,124.9133271,62.05479378,124.2503681,11
2,1,4,1,117.7814987,16.655504,60.11602761,11.37814826,11
2,1,5,1,50.85202784,116.869093,146.4190433,116.146656,11
1,2,5,2,118.3867029,23.14972324,151.5447896,21.39534376,11
1,2,4,2,141.7932349,111.1305501,41.38632688,117.3523667,11
3,1,4,3,23.21502707,52.70933544,160.4848629,21.25074906,11
2,3,4,2,124.4711044,71.89581361,37.00510649,122.2585683,11
1,3,5,1,124.0957493,158.1716356,70.73086863,123.4611145,11
1,3,5,3,68.16306506,113.9438935,137.9361803,118.521568,11
3,2,5,2,18.51957865,42.507174,125.8015349,50.32669804,11
1,2,4,1,47.65369408,138.3579322,113.0285155,36.8256069,11
2,1,5,2,16.10074561,149.7190166,62.52620487,13.4765005,11
3,2,4,2,39.40637101,157.0106238,60.88642972,160.058367,11
3,1,4,3,44.67239287,136.0604131,162.5318906,44.26532606,11
1,3,4,1,67.54654006,21.97542502,136.9723446,67.68268489,11
3,1,5,1,114.331627,144.4348248,40.81459669,151.794667,11
3,2,5,3,125.3496695,17.146671,44.256991,122.7656777,11
3,1,4,1,138.7371142,112.6988606,20.00649478,118.5458846,11
2,3,4,3,32.70693501,106.4633548,162.5411603,115.3843968,11
2,3,5,2,105.6854641,31.55697704,150.1397476,111.1265847,11
2,1,4,2,33.94873183,113.0890217,65.65945526,34.50838352,11
1,3,5,3,147.7379452,53.95958282,124.1605771,50.46636302,11
1,2,5,1,113.5306338,66.61878223,143.2249796,106.2483791,11
3,2,5,3,47.93610436,131.2861355,109.279877,43.26560039,11
2,3,4,3,26.54545451,56.69857563,106.7232486,57.91715618,11
1,3,5,1,132.2634098,21.16910108,47.03458858,120.2460427,11
1,2,4,1,33.70453329,133.7667005,155.3220765,28.38882885,11
3,1,4,3,19.08726088,49.50762346,121.366679,19.18851674,11
2,3,5,3,148.1231697,25.49101224,52.73801352,20.80089332,11
3,1,5,3,150.6559333,56.48667792,31.23560123,152.549498,11
2,1,5,1,31.393529,129.5978313,68.73282115,134.802851,11
1,3,4,3,148.3329408,54.19341469,33.38542399,54.13621101,11
3,1,4,1,160.8915707,122.9911483,30.92332706,124.4031869,11
3,2,4,3,56.28464177,110.0993791,162.2768518,62.04771784,11
2,3,4,2,123.8435238,53.42132398,145.7096397,121.6159334,11
3,2,5,2,107.6719933,15.0666195,152.3068467,18.81797233,11
1,3,5,3,48.12214585,136.2816117,109.6513253,132.9411416,11
1,3,5,1,135.4295866,16.98446903,63.82656461,130.3691905,11
2,1,5,2,15.0660189,130.5306821,164.16818,13.99309566,11
1,2,4,1,108.3379889,35.73070294,58.01966934,117.1041642,11
2,3,4,2,135.5239564,74.64764479,25.02792199,123.4614484,11
1,2,4,2,71.05657254,111.2646173,25.68382554,114.5111636,11
1,2,5,2,156.1082434,24.29116637,121.0400913,19.78202628,11
3,1,4,1,134.7544441,33.34559931,58.62016873,19.33686997,11
2,1,4,2,117.2432666,57.07752194,144.3336175,114.8582269,11
3,2,5,2,123.9398609,69.65101694,41.25101395,63.99045506,11
2,3,5,3,163.6610873,34.8808396,111.2040156,41.58647594,11
3,2,4,3,55.13460973,24.97452951,129.1902458,40.25558063,11
2,1,5,1,141.895285,17.93244293,118.7018974,11.33128862,11
1,3,4,1,34.52953181,144.3117713,74.03285486,27.2043899,11
2,1,4,1,60.62617932,134.4349688,33.23468123,130.6849681,11
3,2,4,2,153.5566493,71.78819949,126.3025333,63.58966543,11
3,1,5,1,23.03687881,133.6662884,157.3163113,123.9144708,11
2,3,4,3,69.45954783,155.8051869,30.97455723,155.2268492,11
1,3,4,3,54.02063089,30.85846124,134.0036211,15.15441912,11
3,2,5,3,118.3074581,35.12701631,59.5227057,124.9351792,11
1,2,5,2,109.8667825,44.63613946,20.64348107,48.58380981,11
2,3,5,2,73.90113599,27.93723077,158.8574222,62.56024318,11
2,1,4,2,156.7502352,63.50594591,107.6261203,161.5141537,11
1,2,5,1,52.8796462,140.7027201,17.14729831,48.79280562,11
3,1,5,3,112.9242325,67.2473938,152.3499632,117.7469347,11
2,3,4,2,108.3986294,39.46630264,159.2827893,117.4933311,12
2,1,4,1,35.42315047,143.2964182,110.4915203,134.803935,12
1,2,5,2,40.92211782,163.2395768,69.77057074,156.6481263,12
1,3,4,3,118.3798288,63.6732704,152.0561938,47.01055834,12
3,1,5,3,72.11892563,109.1748191,18.18212508,52.20621293,12
3,1,5,1,123.0559737,27.7902544,160.4534749,24.12429122,12
3,2,5,2,143.4447332,49.26166708,16.79744703,48.92650546,12
2,1,4,2,34.80122305,128.8500549,155.1467919,30.1872794,12
1,3,4,3,27.68654351,157.7258417,73.27377597,144.0812206,12
3,2,4,2,26.01663431,131.2864984,60.85165476,131.6794297,12
3,2,5,3,149.4138913,125.3448084,60.03673091,140.7416007,12
2,1,5,1,46.5710975,122.178213,70.64788649,121.3461934,12
1,3,4,1,25.52323531,74.07624756,149.2216044,20.53882696,12
2,3,4,3,119.2996728,146.6216027,59.08837507,155.3230899,12
2,3,5,2,125.360862,60.85135933,160.7532806,121.8048458,12
1,3,5,1,123.5085585,25.52694677,159.1948177,113.731958,12
3,2,5,3,143.0120874,57.7967876,119.6089713,119.5271546,12
1,2,4,1,37.57856686,148.3468841,111.511047,35.23178332,12
1,2,5,1,132.8293353,55.92956713,108.0733501,123.395525,12
3,1,4,1,43.73464517,73.88071195,145.0919859,66.55261188,12
2,1,5,2,68.77161424,118.8504477,31.15249423,49.66616193,12
3,1,5,3,29.86040198,64.91817087,158.5299495,31.62652522,12
2,3,4,3,18.15283023,69.8468526,126.3849321,59.11016839,12
1,2,4,2,142.297864,54.79941114,163.9854727,41.16344624,12
2,1,4,1,71.71135684,18.80300066,117.40255,18.17491057,12
3,2,4,2,134.1098838,108.9618445,154.970836,119.0935175,12
2,3,5,3,123.7675719,40.83320626,60.91799753,29.02901571,12
2,1,5,2,149.5104395,22.79939657,128.8676254,151.8172154,12
3,2,5,2,74.48847158,32.55210441,159.3508852,25.20222819,12
2,1,5,1,28.08056824,71.70607155,158.8508902,68.98461596,12
3,2,4,3,51.32007937,74.72622277,163.022458,40.7636622,12
1,2,4,2,145.0651521,106.2114504,41.60551345,62.95732255,12
3,2,5,3,150.894613,125.8215951,21.13474562,127.1042205,12
2,1,5,2,118.6269304,141.7726422,22.6845007,129.6169202,12
2,3,4,3,74.02179605,128.2741023,18.07603122,135.4921497,12
1,2,4,2,116.5604611,16.87595601,40.54711327,27.38247154,12
1,3,5,1,130.635497,46.11405858,151.9070616,127.8906855,12
1,2,4,1,107.9586406,46.46038608,159.7572133,111.576952,12
1,2,5,1,154.7464058,41.75571749,66.87099706,121.9606584,12
2,3,4,2,53.7855922,24.59394583,137.0474584,50.25569747,12
1,3,4,3,159.5210728,20.88628894,45.15390772,20.37571617,12
1,3,4,1,157.3767589,70.87253445,29.25405016,155.9816621,12
3,1,5,3,72.7232868,155.6123342,16.7055373,52.08353407,12
1,3,4,3,62.04860849,107.0757363,153.8428636,121.5001958,12
3,1,5,1,120.8111935,154.3178127,26.28738447,158.5809418,12
2,3,5,2,132.6157572,31.42991394,63.97371846,135.2790349,12
3,1,5,3,121.3126592,24.18971369,48.58615828,127.4972245,12
3,1,4,1,18.92538927,56.54028024,129.2903633,45.36869174,12
2,3,5,3,140.7874568,120.4869194,64.9378135,63.39865903,12
2,1,4,1,39.13850839,160.8108807,111.9070984,153.0340219,12
3,1,4,3,126.6849337,36.29648759,148.2008812,129.8688712,12
1,3,5,1,53.47844114,125.7880594,147.0175144,47.72238069,12
1,3,5,3,130.8872122,161.6986271,66.53509755,164.9825864,12
2,1,5,2,45.63410049,122.0803428,164.6085208,38.47879247,12
3,2,4,2,106.5527144,158.2227862,53.90479234,167.9444205,12
3,2,4,3,53.94737377,123.2592653,17.61103432,34.8904423,12
3,2,5,3,152.3938438,67.99451359,22.55470637,136.7823641,12
2,3,5,2,141.1849161,106.1291589,25.57332689,142.1076854,12
1,2,5,1,148.9950237,108.5828878,55.87311082,154.5431992,12
1,3,4,3,30.55792838,65.13338723,106.7254545,56.17986083,12
1,3,4,1,15.6485441,57.19198413,130.2417456,23.06027542,12
2,3,4,3,161.5160258,64.67050249,113.2426113,54.19011157,12
1,2,4,2,108.9256815,43.95512195,132.3168421,26.57572278,12
3,1,5,1,147.4305174,72.78705589,27.72154442,59.54229766,12
3,1,4,1,136.3767241,23.49604421,162.2721304,21.94032087,12
1,2,5,2,158.8097719,57.86854339,138.5675465,50.43041565,12
2,1,4,2,110.5547446,49.19044162,134.4072451,129.2006039,12
2,3,4,2,65.52346621,153.2910454,112.2518887,43.29748888,12
3,1,5,3,144.5271355,63.19277979,164.5338708,132.3360662,12
1,2,4,1,157.8701263,55.98298331,35.04475291,137.9977948,12
3,2,5,2,153.5924516,39.71246524,114.3881885,27.09712836,12
2,1,5,1,67.91915978,37.10015606,131.3904065,29.19800283,12
2,3,5,3,146.838753,64.87276986,29.70033515,58.82455721,12
3,2,4,3,118.8605571,153.1169411,48.03521264,51.94065482,12
1,3,5,1,30.31302572,123.098685,146.9947332,26.667065,12
1,3,4,3,49.31274373,117.9185196,73.27027663,120.2676765,12
3,1,4,1,107.9967077,27.62509863,160.428809,23.60498076,12
2,1,4,1,15.96719027,70.33982688,105.8276964,53.63371129,12
2,3,4,2,60.08355795,138.2117335,111.0935234,45.06061616,12
2,3,5,3,42.94835108,17.81438087,120.811392,14.79207845,12
3,2,5,2,107.4587188,159.6022975,15.31107901,158.3784512,12
1,2,5,1,38.51483287,60.88740895,158.4867951,20.89246029,12
2,1,5,2,142.3486142,53.35665259,164.4216861,151.2897977,12
1,2,4,1,29.31622452,122.7716048,50.13519325,30.49060757,12
3,1,5,1,66.36461783,123.7051157,44.3809549,122.9978847,12
1,2,4,2,127.8550985,163.8353919,23.66888306,164.1819335,12
3,1,5,3,36.54258472,143.0990652,120.4150362,27.2016829,12
1,2,5,2,18.64127721,143.6718427,120.3918715,141.2872059,12
3,1,4,3,142.189353,57.74134771,110.930902,141.4307425,12
1,3,4,1,164.4614412,122.2483769,35.79416457,155.0649659,12
3,2,4,3,151.1268622,111.2862018,58.55580263,158.6531852,12
1,3,5,3,32.9938776,74.15197625,135.1206738,63.12468346,12
2,1,5,1,51.11230284,131.3959593,18.54718514,121.8278739,12
3,2,4,2,152.9622178,47.6727476,113.3071585,44.34243955,12
2,3,5,2,52.59201813,109.6665374,160.5322249,38.12557642,12
2,1,4,2,105.6977329,23.90790351,137.0876369,114.9906148,12
3,1,5,1,60.18222181,149.9461291,21.98724161,162.5260977,12
1,2,4,1,117.8122268,54.1988076,15.38348655,127.1011385,12
3,2,4,2,59.46341639,106.6226602,162.9333843,122.6147352,12
